noun1,predicted_hypernym,log_prob,num_tokens,strategy,gpt4_ground_truth,log_prob_noun2,log_prob_noun1,log_prob_noun2_given_context,log_wordfreq_noun2,log_wordfreq_noun1
turkeys,condiment,-15.0250244140625,2,existing_hypernyms,No,-18.930851295821803,-18.962265871720177,-19.17408646958187,-14.506460154980733,-13.261567975124878
turkeys,fat food,-15.03125,2,2token,No,-17.97934629756233,-18.962265871720177,-23.096245246380462,-9.804545793088662,-13.261567975124878
turkeys,fat hen,-15.03125,2,2token,No,-21.451088629884417,-18.962265871720177,-28.34080540547882,-12.57710734183383,-13.261567975124878
turkeys,grain animal,-15.03125,2,2token,No,-20.58806959967629,-18.962265871720177,-26.506321864736215,-11.30590316553765,-13.261567975124878
turkeys,fod,-15.0625,1,single_token,No,-13.930943197099044,-18.962265871720177,-22.554234357591124,-15.745842677056268,-13.261567975124878
turkeys,fiend,-15.0625,1,single_token,No,-17.99804330311284,-18.962265871720177,-16.97453093845199,-13.584319475070764,-13.261567975124878
turkeys,Holiday,-15.0625,1,single_token,No,-18.20533200092286,-18.962265871720177,-21.713919137390427,-9.993410071882701,-13.261567975124878
turkeys,oil,-15.0625,1,gpt4_negative,No,-9.629496090118977,-18.962265871720177,-18.529571109193366,-8.979227857362318,-13.261567975124878
turkeys,beer,-15.0625,1,gpt4_negative,No,-10.664815088760651,-18.962265871720177,-19.034189995825063,-9.901487553867463,-13.261567975124878
turkeys,red food,-15.0625,2,2token,No,-16.049386258366194,-18.962265871720177,-21.458721807109946,-9.079311232377181,-13.261567975124878
turkeys,image,-15.0625,1,single_token,No,-9.715022662276839,-18.962265871720177,-17.158919135324425,-9.34845252600085,-13.261567975124878
turkeys,pan,-15.0625,1,single_token,No,-8.993972924004902,-18.962265871720177,-16.5007296942439,-10.61683335878927,-13.261567975124878
turkeys,bulb,-15.0625,1,single_token,No,-13.684844204165756,-18.962265871720177,-19.285237055698648,-12.29597547145949,-13.261567975124878
turkeys,love,-15.0625,1,gpt4_negative,No,-10.24166866558691,-18.962265871720177,-16.360205871716662,-7.321756566826669,-13.261567975124878
turkeys,act,-15.0625,1,single_token,No,-8.629506696903025,-18.962265871720177,-17.665896601430166,-8.517192691416362,-13.261567975124878
turkeys,bog,-15.0625,1,single_token,No,-13.86798979506002,-18.962265871720177,-20.055502427832856,-13.03156335307789,-13.261567975124878
turkeys,bones,-15.0625,1,single_token,No,-11.12822319931416,-18.962265871720177,-16.294326741349288,-10.77575661431596,-13.261567975124878
turkeys,Ave,-15.0625,1,single_token,Yes,-15.72746058100694,-18.962265871720177,-20.885779046627913,-11.417606194298134,-13.261567975124878
turkeys,millions,-15.0625,1,single_token,No,-16.1833373110887,-18.962265871720177,-22.64887299458502,-10.038160167535828,-13.261567975124878
turkeys,pounds,-15.0625,1,single_token,No,-15.7476798602528,-18.962265871720177,-22.45164098892948,-10.292092593729713,-13.261567975124878
turkeys,measurement,-15.0625,1,single_token,Yes,-20.419413973171096,-18.962265871720177,-18.58227762532422,-11.399587851131656,-13.261567975124878
turkeys,dogs,-15.0625,1,single_token,No,-10.844398107264665,-18.962265871720177,-17.702828741255388,-9.739667769515306,-13.261567975124878
turkeys,fair,-15.0625,1,single_token,No,-9.492302409252137,-18.962265871720177,-18.757745323049715,-9.233607975374607,-13.261567975124878
turkeys,river,-15.0625,1,single_token,No,-10.310599141007966,-18.962265871720177,-18.32204970074005,-9.142680788923366,-13.261567975124878
turkeys,measure,-15.0625,1,single_token,Yes,-18.253427314209542,-18.962265871720177,-17.645555826833174,-10.015534819210789,-13.261567975124878
turkeys,base,-15.0625,1,single_token,No,-9.050947270624132,-18.962265871720177,-16.741585690062173,-9.097010793812435,-13.261567975124878
turkeys,fit,-15.0625,1,single_token,No,-9.929177487794645,-18.962265871720177,-17.635174388590062,-9.325750101153684,-13.261567975124878
turkeys,human animal,-15.0625,2,2token,No,-17.76594427390154,-18.962265871720177,-21.09799109996467,-9.901487553867463,-13.261567975124878
turkeys,household poultry,-15.09375,2,2token,Yes,-29.240993590762066,-18.962265871720177,-26.418715803346686,-12.684076188928938,-13.261567975124878
turkeys,household appliances,-15.09375,2,2token,No,-28.172390033620886,-18.962265871720177,-28.867499616120085,-12.3407246658234,-13.261567975124878
turkeys,wildlife animal,-15.09375,2,2token,Yes,-26.110376289745332,-18.962265871720177,-25.307915752236532,-11.036685074813022,-13.261567975124878
turkeys,avian meat,-15.09375,2,2token,Yes,-23.04357808749139,-18.962265871720177,-25.85641920939502,-13.522766319920228,-13.261567975124878
turkeys,avian fowl,-15.09375,2,2token,Yes,-24.375215121032102,-18.962265871720177,-27.12180114256977,-14.360065334474392,-13.261567975124878
turkeys,vertebrate mammal,-15.09375,2,2token,No,-28.728224362128365,-18.962265871720177,-23.389296191840824,-14.261641422798453,-13.261567975124878
turkeys,project,-15.125,1,single_token,No,-9.570911021142292,-18.962265871720177,-17.659724687359134,-8.703522167198274,-13.261567975124878
turkeys,germ,-15.125,1,single_token,No,-15.767679276997377,-18.962265871720177,-21.897784804135608,-13.358022421788958,-13.261567975124878
turkeys,shrub,-15.125,1,single_token,No,-17.117026031968006,-18.962265871720177,-22.9164932249612,-13.377191112985162,-13.261567975124878
turkeys,products,-15.125,1,single_token,No,-10.563257606157508,-18.962265871720177,-17.82761628500035,-9.115029283081363,-13.261567975124878
turkeys,room,-15.125,1,single_token,No,-8.999647859610482,-18.962265871720177,-16.866621322732172,-8.314251939256366,-13.261567975124878
turkeys,estate,-15.125,1,single_token,No,-10.53571851675137,-18.962265871720177,-22.262172024980643,-9.624340298248473,-13.261567975124878
turkeys,serve,-15.125,1,single_token,No,-15.38617202856449,-18.962265871720177,-19.023768612091214,-9.55565014483622,-13.261567975124878
turkeys,giving,-15.125,1,single_token,No,-11.008463372599458,-18.962265871720177,-17.59274168441,-8.8667499583665,-13.261567975124878
turkeys,pain,-15.125,1,single_token,No,-9.532116199136782,-18.962265871720177,-16.236946741077197,-9.142680788923366,-13.261567975124878
turkeys,film,-15.125,1,single_token,No,-9.954538418807378,-18.962265871720177,-18.910279610293596,-8.752914892026116,-13.261567975124878
turkeys,argument,-15.125,1,single_token,No,-11.48652633019238,-18.962265871720177,-19.557027702364707,-10.038160167535828,-13.261567975124878
turkeys,Vegetable,-15.125,1,single_token,No,-17.107029797119388,-18.962265871720177,-19.79951646374872,-11.651027286109512,-13.261567975124878
turkeys,attraction,-15.125,1,single_token,Yes,-17.37362459119413,-18.962265871720177,-19.60883536462325,-11.258275494688709,-13.261567975124878
turkeys,biscuit,-15.125,1,single_token,No,-15.44140597440339,-18.962265871720177,-21.984034850557432,-12.77873821265007,-13.261567975124878
turkeys,dragon,-15.125,1,single_token,No,-9.55480796052017,-18.962265871720177,-15.556768867836624,-10.569015675020086,-13.261567975124878
turkeys,fox,-15.125,1,single_token,No,-10.353984202819518,-18.962265871720177,-17.79488036349675,-9.993410071882701,-13.261567975124878
turkeys,globe,-15.125,1,single_token,No,-16.687093465335835,-18.962265871720177,-20.337217472874094,-10.865816987323301,-13.261567975124878
turkeys,greeting,-15.125,1,single_token,No,-17.686266922060693,-18.962265871720177,-18.164351175749708,-12.248959269932646,-13.261567975124878
turkeys,derivative,-15.125,1,single_token,No,-20.059433890475507,-18.962265871720177,-31.659499143737406,-12.31809977822438,-13.261567975124878
turkeys,chile,-15.125,1,single_token,No,-14.924177883516878,-18.962265871720177,-20.725213916662028,-11.373154826980702,-13.261567975124878
turkeys,This bird,-15.125,2,2token,No,-19.282424726407086,-18.962265871720177,-23.344742956297974,-10.068359837238578,-13.261567975124878
turkeys,laugh,-15.125,1,single_token,No,-11.326930350734775,-18.962265871720177,-17.300173173382444,-9.993410071882701,-13.261567975124878
turkeys,Dinosaur,-15.125,1,single_token,Yes,-18.12836453585772,-18.962265871720177,-19.36276461468193,-12.04223758251621,-13.261567975124878
turkeys,perch,-15.125,1,single_token,No,-14.519536585616574,-18.962265871720177,-19.93051567540566,-13.147629904652216,-13.261567975124878
turkeys,conversation,-15.125,1,single_token,No,-16.59951008590094,-18.962265871720177,-21.37776009448856,-9.786592021706781,-13.261567975124878
turkeys,venison,-15.125,1,single_token,No,-17.35337510648899,-18.962265871720177,-21.632705959459663,-14.068984459086318,-13.261567975124878
turkeys,bane,-15.125,1,single_token,No,-10.83906304648037,-18.962265871720177,-17.706216007142704,-13.216619113330049,-13.261567975124878
turkeys,pellet,-15.125,1,single_token,No,-18.429542927031303,-18.962265871720177,-20.643283711954098,-13.584319475070764,-13.261567975124878
turkeys,chicks,-15.125,1,single_token,No,-15.951720006046362,-18.962265871720177,-19.953554216837006,-11.812666623470685,-13.261567975124878
turkeys,grace,-15.125,1,single_token,No,-16.21973404598318,-18.962265871720177,-18.90443317835773,-10.223690061876328,-13.261567975124878
turkeys,landscape,-15.125,1,gpt4_negative,No,-18.10485159890375,-18.962265871720177,-17.50196112048183,-10.684369280601388,-13.261567975124878
turkeys,part bird,-15.125,2,2token,No,-19.687385520159665,-18.962265871720177,-26.43545130055282,-10.131641133114224,-13.261567975124878
turkeys,ball,-15.125,1,gpt4_negative,No,-8.305733854008025,-18.962265871720177,-15.160828145684409,-9.115029283081363,-13.261567975124878
turkeys,mail,-15.125,1,single_token,No,-8.560482842369167,-18.962265871720177,-18.801135165804617,-9.854695483606605,-13.261567975124878
turkeys,farm pet,-15.125,2,2token,No,-20.90356440521135,-18.962265871720177,-26.782436432323717,-10.88164836899358,-13.261567975124878
turkeys,hen bird,-15.125,2,2token,No,-19.37330948329605,-18.962265871720177,-23.587764640998724,-12.606520361826554,-13.261567975124878
turkeys,gallinaceous bird,-15.12890625,3,gpt4_positive,Yes,-34.09643480387087,-18.962265871720177,-37.13621209487488,-18.272260738834092,-13.261567975124878
turkeys,Thanksgiving holiday,-15.15625,2,2token,No,-28.452116295193512,-18.962265871720177,-24.862064878316808,-11.63621236916151,-13.261567975124878
turkeys,domesticated goose,-15.15625,2,2token,No,-34.18124007754453,-18.962265871720177,-30.999434713985014,-13.616577735365123,-13.261567975124878
turkeys,domesticated turkey,-15.15625,2,2token,No,-32.61706169146652,-18.962265871720177,-29.990332978844386,-13.464783266295443,-13.261567975124878
turkeys,Thanksgiving feast,-15.15625,2,2token,Yes,-28.826040486793072,-18.962265871720177,-22.74123045201019,-12.22218170246336,-13.261567975124878
turkeys,Thanksgiving meat,-15.15625,2,2token,Yes,-32.1915037105547,-18.962265871720177,-25.577320569397813,-11.649879852219234,-13.261567975124878
turkeys,dot,-15.1875,1,single_token,No,-9.049279619688091,-18.962265871720177,-18.04720720860085,-11.399587851131656,-13.261567975124878
turkeys,stuffing,-15.1875,1,single_token,No,-16.276798630819542,-18.962265871720177,-22.426681958516518,-12.733671489881996,-13.261567975124878
turkeys,brazil,-15.1875,1,single_token,No,-18.272824259089475,-18.962265871720177,-22.665937936030808,-10.177921766662404,-13.261567975124878
turkeys,millet,-15.1875,1,single_token,No,-16.773084086234668,-18.962265871720177,-23.103559773876547,-13.86144978990572,-13.261567975124878
turkeys,crap,-15.1875,1,single_token,No,-15.378066189693474,-18.962265871720177,-18.831774024702504,-10.592638727770726,-13.261567975124878
turkeys,game meats,-15.1875,2,2token,Yes,-20.75899913196459,-18.962265871720177,-26.61394798167326,-12.716864936518375,-13.261567975124878
turkeys,ship,-15.1875,1,single_token,No,-9.759583889864416,-18.962265871720177,-17.76427274650444,-9.371682347297504,-13.261567975124878
turkeys,house cat,-15.1875,2,2token,No,-18.743911412639655,-18.962265871720177,-21.14548500646633,-9.828378224763474,-13.261567975124878
turkeys,Dinner,-15.1875,1,single_token,No,-16.469688588767816,-18.962265871720177,-21.349603963068027,-9.716176795857717,-13.261567975124878
turkeys,moth,-15.1875,1,single_token,No,-14.915005480033294,-18.962265871720177,-18.734296260334737,-12.664906885296544,-13.261567975124878
turkeys,sign,-15.1875,1,gpt4_negative,No,-9.63404369674634,-18.962265871720177,-17.4128858709907,-9.028017981849242,-13.261567975124878
turkeys,fish fish,-15.1875,2,2token,No,-18.644542275798706,-18.962265871720177,-20.948632183304653,-10.134156851382613,-13.261567975124878
turkeys,dear,-15.1875,1,single_token,No,-15.144038835712514,-18.962265871720177,-20.882748809927076,-9.739667769515306,-13.261567975124878
turkeys,trash,-15.1875,1,single_token,No,-14.11904991621559,-18.962265871720177,-19.152564487923023,-10.545937816506415,-13.261567975124878
turkeys,mill,-15.1875,1,single_token,No,-8.839060874947615,-18.962265871720177,-19.847854139487975,-10.637452560958343,-13.261567975124878
turkeys,everything,-15.1875,1,single_token,No,-11.266658776432633,-18.962265871720177,-18.368119314679987,-7.966185489833019,-13.261567975124878
turkeys,bow,-15.1875,1,single_token,No,-8.539041051305057,-18.962265871720177,-17.972810222976094,-10.819773284422784,-13.261567975124878
turkeys,fell,-15.1875,1,single_token,No,-9.345706430040513,-18.962265871720177,-19.02023074503727,-9.55565014483622,-13.261567975124878
turkeys,few,-15.1875,1,single_token,No,-11.080066052789814,-18.962265871720177,-20.398275912510215,-7.829058301423586,-13.261567975124878
turkeys,board,-15.1875,1,single_token,No,-7.875846111843447,-18.962265871720177,-15.413207414232339,-8.656454684037266,-13.261567975124878
turkeys,egg fruit,-15.1875,2,2token,No,-19.511639281994135,-18.962265871720177,-26.841473013848244,-11.030493142905481,-13.261567975124878
turkeys,utensil,-15.189224243164062,2,gpt4_negative,No,-20.33598225197723,-18.962265871720177,-21.878304731032564,-14.920845392393211,-13.261567975124878
turkeys,large pigeon,-15.21875,2,2token,No,-22.672706270332473,-18.962265871720177,-25.12930398346829,-12.426694379300875,-13.261567975124878
turkeys,milk animal,-15.21875,2,2token,No,-24.926684207684616,-18.962265871720177,-24.883944166400855,-10.52710493911114,-13.261567975124878
turkeys,plastic,-15.25,1,single_token,No,-15.670694565193578,-18.962265871720177,-16.09298169156868,-10.337349048751001,-13.261567975124878
turkeys,kind food,-15.25,2,2token,No,-18.69633107079724,-18.962265871720177,-21.93406722864572,-8.925160677863104,-13.261567975124878
turkeys,song birds,-15.25,2,2token,No,-20.34172701961356,-18.962265871720177,-27.21149739096354,-10.328132421961767,-13.261567975124878
turkeys,zebra,-15.25,1,single_token,No,-17.63678076510918,-18.962265871720177,-19.031226821641372,-12.89518796497675,-13.261567975124878
turkeys,activity,-15.25,1,single_token,No,-11.405969222152486,-18.962265871720177,-17.827212016788238,-9.533302877358087,-13.261567975124878
turkeys,sea fish,-15.25,2,2token,No,-19.752957588700642,-18.962265871720177,-20.18196121866266,-9.965360828596905,-13.261567975124878
turkeys,children,-15.25,1,single_token,No,-10.379479706785812,-18.962265871720177,-17.909665665561484,-8.12853486264146,-13.261567975124878
turkeys,goes,-15.25,1,single_token,No,-15.418936915154974,-18.962265871720177,-17.22515206750682,-8.703522167198274,-13.261567975124878
turkeys,everyone,-15.25,1,single_token,No,-12.371223865318841,-18.962265871720177,-19.413056942299782,-8.12853486264146,-13.261567975124878
turkeys,energy,-15.25,1,single_token,No,-10.07188358380966,-18.962265871720177,-17.908597640190166,-8.67971153267889,-13.261567975124878
turkeys,heterotroph,-15.25,3,gpt4_positive,Yes,-19.261396394283018,-18.962265871720177,-24.826633521615385,-23.025850929940457,-13.261567975124878
turkeys,doll,-15.25,1,single_token,No,-15.224860806529676,-18.962265871720177,-20.1965610738294,-11.373154826980702,-13.261567975124878
turkeys,edible food,-15.25,2,2token,Yes,-23.84061214587211,-18.962265871720177,-20.777611034980037,-12.382785957966576,-13.261567975124878
turkeys,interview,-15.25,1,single_token,No,-17.165924811843734,-18.962265871720177,-23.835925079901322,-9.533302877358087,-13.261567975124878
turkeys,alt,-15.25,1,single_token,No,-8.34576479347955,-18.962265871720177,-17.780873459301628,-11.949865760413415,-13.261567975124878
turkeys,dinner item,-15.25,2,2token,Yes,-25.012494308983854,-18.962265871720177,-28.853084079308914,-10.68001199421849,-13.261567975124878
turkeys,hamster,-15.25,1,single_token,No,-17.232213027773003,-18.962265871720177,-20.613447266973324,-13.102511731701728,-13.261567975124878
turkeys,farm land,-15.25,2,2token,No,-18.786506619510178,-18.962265871720177,-26.267650729173532,-10.07783855873136,-13.261567975124878
turkeys,small game,-15.25,2,2token,No,-17.696003792572224,-18.962265871720177,-22.201590909602935,-8.517192691416362,-13.261567975124878
turkeys,carry,-15.25,1,single_token,No,-11.60923169797293,-18.962265871720177,-18.06721004362858,-9.463941842116137,-13.261567975124878
turkeys,visitor,-15.25,1,single_token,No,-18.138364681581784,-18.962265871720177,-20.485019573988815,-11.493113033800539,-13.261567975124878
turkeys,hybrid,-15.25,1,single_token,No,-18.825646557075828,-18.962265871720177,-16.46925624654369,-11.258275494688709,-13.261567975124878
turkeys,butt,-15.25,1,single_token,No,-11.089995829512556,-18.962265871720177,-17.953593178054515,-10.865816987323301,-13.261567975124878
turkeys,riches,-15.25,1,single_token,No,-18.134953197773235,-18.962265871720177,-17.926105493975495,-12.501760008320096,-13.261567975124878
turkeys,rum,-15.25,1,single_token,No,-8.752689190498323,-18.962265871720177,-16.956287683076432,-12.363873311794219,-13.261567975124878
turkeys,sample,-15.25,1,single_token,No,-11.505275408163284,-18.962265871720177,-19.426526782854072,-10.292092593729713,-13.261567975124878
turkeys,cancer,-15.25,1,single_token,No,-10.599265815955834,-18.962265871720177,-16.518818648167667,-9.371682347297504,-13.261567975124878
turkeys,console,-15.25,1,single_token,No,-11.716897302835884,-18.962265871720177,-18.4374865240448,-11.330595574877663,-13.261567975124878
turkeys,health,-15.25,1,single_token,No,-9.364348672918148,-18.962265871720177,-18.294174327397393,-8.198739096661406,-13.261567975124878
turkeys,House,-15.25,1,single_token,No,-9.399410250450048,-18.962265871720177,-18.805834149480763,-7.57523451786175,-13.261567975124878
turkeys,months,-15.25,1,single_token,No,-12.082613654890862,-18.962265871720177,-22.5120325541575,-8.403864059680762,-13.261567975124878
turkeys,inventor,-15.25,1,single_token,No,-18.43839277289411,-18.962265871720177,-18.966241798469845,-12.457075693723462,-13.261567975124878
turkeys,boat,-15.25,1,single_token,No,-9.310407006786479,-18.962265871720177,-16.888410508642767,-9.877817856471712,-13.261567975124878
turkeys,circus,-15.25,1,single_token,No,-14.647051941117994,-18.962265871720177,-20.250841054438983,-11.55895893232227,-13.261567975124878
turkeys,man animal,-15.25,2,2token,No,-18.146943135679024,-18.962265871720177,-23.685072345010674,-9.741367002380867,-13.261567975124878
turkeys,carving,-15.25,1,single_token,No,-17.01752266598003,-18.962265871720177,-21.183247875329748,-12.639906364438795,-13.261567975124878
turkeys,robin,-15.25,1,single_token,No,-16.144441869100508,-18.962265871720177,-18.593660100077624,-10.75211496305019,-13.261567975124878
turkeys,hale,-15.25,1,single_token,No,-14.612254353173013,-18.962265871720177,-21.264683171370248,-12.43420361335543,-13.261567975124878
turkeys,raven,-15.25,1,single_token,No,-16.58869345610092,-18.962265871720177,-17.988731173204137,-11.995795512722887,-13.261567975124878
turkeys,this month,-15.25,2,2token,No,-17.9002887638171,-18.962265871720177,-25.29614088964379,-8.66221838543198,-13.261567975124878
turkeys,fat chicken,-15.28125,2,2token,No,-19.91083994728422,-18.962265871720177,-24.525276542231353,-10.53459558278519,-13.261567975124878
turkeys,fat birds,-15.28125,2,2token,Yes,-20.325890441946566,-18.962265871720177,-23.13935135263558,-10.576828184238956,-13.261567975124878
turkeys,fat poultry,-15.28125,2,2token,Yes,-21.333016272603025,-18.962265871720177,-28.546165774106946,-12.618532157551298,-13.261567975124878
turkeys,Thanksgiving birds,-15.28125,2,2token,Yes,-33.55618856000622,-18.962265871720177,-27.70616571711007,-11.663736726865439,-13.261567975124878
turkeys,temperature,-15.3125,1,gpt4_negative,No,-18.05429671372748,-18.962265871720177,-20.947286633078704,-10.038160167535828,-13.261567975124878
turkeys,street,-15.3125,1,gpt4_negative,No,-9.25880009513476,-18.962265871720177,-16.714349217690604,-8.563236606357572,-13.261567975124878
turkeys,Apple,-15.3125,1,single_token,No,-9.793040625170855,-18.962265871720177,-18.300101770510775,-9.763723871032047,-13.261567975124878
turkeys,standing,-15.3125,1,single_token,No,-10.48611579813151,-18.962265871720177,-16.02649971284489,-9.533302877358087,-13.261567975124878
turkeys,share,-15.3125,1,single_token,No,-9.542870732990266,-18.962265871720177,-19.722514156613105,-8.752914892026116,-13.261567975124878
turkeys,guide,-15.3125,1,single_token,No,-10.461733733317894,-18.962265871720177,-15.955157831193633,-9.786592021706781,-13.261567975124878
turkeys,element,-15.3125,1,single_token,No,-10.850488829021915,-18.962265871720177,-17.299188971824062,-10.45513169860618,-13.261567975124878
turkeys,wrong,-15.3125,1,single_token,No,-11.423682937460308,-18.962265871720177,-19.213802977438775,-8.314251939256366,-13.261567975124878
turkeys,ess,-15.3125,1,single_token,No,-7.592854840926545,-18.962265871720177,-16.51855158147884,-14.229360722606879,-13.261567975124878
turkeys,move,-15.3125,1,single_token,No,-9.482652343571244,-18.962265871720177,-17.86946118764893,-8.403864059680762,-13.261567975124878
turkeys,find,-15.3125,1,single_token,No,-9.624258673489512,-18.962265871720177,-18.517479879637833,-7.461140343253895,-13.261567975124878
turkeys,years,-15.3125,1,single_token,No,-10.936737603489286,-18.962265871720177,-20.937447176559623,-6.999870458240826,-13.261567975124878
turkeys,welcome,-15.3125,1,single_token,No,-16.776630541300015,-18.962265871720177,-18.69285187416743,-9.233607975374607,-13.261567975124878
turkeys,People,-15.3125,1,single_token,No,-11.083282646526264,-18.962265871720177,-17.989113282046564,-6.33114185849837,-13.261567975124878
turkeys,scene,-15.3125,1,single_token,No,-10.810662415493866,-18.962265871720177,-18.90822768396264,-9.279689378300189,-13.261567975124878
turkeys,thick,-15.3125,1,single_token,No,-15.4246892046162,-18.962265871720177,-20.231444963829087,-10.45513169860618,-13.261567975124878
turkeys,camera,-15.3125,1,single_token,No,-10.5162663669468,-18.962265871720177,-19.12862360736277,-9.510093676135478,-13.261567975124878
turkeys,brain,-15.3125,1,gpt4_negative,No,-9.341415948909285,-18.962265871720177,-16.96173483853866,-9.34845252600085,-13.261567975124878
turkeys,category,-15.3125,1,single_token,No,-10.08370962658858,-18.962265871720177,-18.1480985726184,-10.199199108516742,-13.261567975124878
turkeys,tax,-15.3125,1,single_token,No,-9.834059200001741,-18.962265871720177,-17.944857892712196,-8.888256148169651,-13.261567975124878
turkeys,step,-15.3125,1,single_token,No,-9.063798980255594,-18.962265871720177,-17.80145655595552,-8.910235038785379,-13.261567975124878
turkeys,path,-15.3125,1,single_token,No,-9.121069561253133,-18.962265871720177,-15.683736570278064,-9.877817856471712,-13.261567975124878
turkeys,culture,-15.3125,1,gpt4_negative,No,-11.000399842355085,-18.962265871720177,-17.58610439303687,-9.142680788923366,-13.261567975124878
turkeys,white poultry,-15.3125,2,2token,No,-20.9031255107542,-18.962265871720177,-25.96437366980791,-12.58292114269246,-13.261567975124878
turkeys,white food,-15.3125,2,2token,No,-17.819837377847158,-18.962265871720177,-23.48100569128886,-8.8667499583665,-13.261567975124878
turkeys,red fowl,-15.3125,2,2token,No,-20.268285034398158,-18.962265871720177,-24.93198191150625,-13.820422602325294,-13.261567975124878
turkeys,living beings,-15.3125,2,2token,Yes,-19.870746429345488,-18.962265871720177,-19.653446137547938,-11.148275406961988,-13.261567975124878
turkeys,equivalent,-15.3125,1,single_token,No,-17.050809790499244,-18.962265871720177,-19.608182242143346,-10.362350272819453,-13.261567975124878
turkeys,mud,-15.3125,1,single_token,No,-10.035654005573633,-18.962265871720177,-17.85342504617205,-11.212813465139918,-13.261567975124878
turkeys,wine,-15.3125,1,gpt4_negative,No,-10.246620034762838,-18.962265871720177,-19.126869276296926,-9.808175554551639,-13.261567975124878
turkeys,video,-15.3125,1,gpt4_negative,No,-9.741868781239905,-18.962265871720177,-17.980721428325,-8.220798806615292,-13.261567975124878
turkeys,tin,-15.3125,1,single_token,No,-9.919498466619668,-18.962265871720177,-15.833340304004357,-11.445257470745693,-13.261567975124878
turkeys,math,-15.3125,1,single_token,No,-9.409918569936652,-18.962265871720177,-18.74535699557171,-10.476185033927203,-13.261567975124878
turkeys,wheel,-15.3125,1,single_token,No,-10.226753070699699,-18.962265871720177,-17.275675950659647,-10.362350272819453,-13.261567975124878
turkeys,lie,-15.3125,1,single_token,No,-10.215346537063066,-18.962265871720177,-17.025682968365654,-9.57850825025499,-13.261567975124878
turkeys,facts,-15.3125,1,single_token,No,-11.793410125419028,-18.962265871720177,-20.946240607601553,-9.854695483606605,-13.261567975124878
turkeys,entertainment,-15.3125,1,single_token,No,-18.978468693812705,-18.962265871720177,-17.729678452356747,-10.131641133114224,-13.261567975124878
turkeys,terror,-15.3125,1,single_token,No,-10.199593138206287,-18.962265871720177,-16.685144479486407,-10.914083469391125,-13.261567975124878
turkeys,gross,-15.3125,1,single_token,No,-10.6985996123572,-18.962265871720177,-19.174863438221216,-10.476185033927203,-13.261567975124878
turkeys,crazy,-15.3125,1,single_token,No,-11.834121556607224,-18.962265871720177,-16.201378962006423,-9.05333576846603,-13.261567975124878
turkeys,chapter,-15.3125,1,single_token,No,-10.907491280507722,-18.962265871720177,-19.985205667134636,-10.015534819210789,-13.261567975124878
turkeys,cod,-15.3125,1,single_token,No,-9.212811515582501,-18.962265871720177,-17.046113964887898,-11.76651533725424,-13.261567975124878
turkeys,exhibition,-15.3125,1,single_token,No,-18.188967314674823,-18.962265871720177,-20.423129735162718,-10.662770262105477,-13.261567975124878
turkeys,basketball,-15.3125,1,single_token,No,-8.354506029648665,-18.962265871720177,-17.08995126228335,-10.223690061876328,-13.261567975124878
turkeys,biology,-15.3125,1,gpt4_negative,No,-12.155220133807,-18.962265871720177,-19.29588406741561,-11.006101838523536,-13.261567975124878
turkeys,footwear,-15.3125,1,gpt4_negative,No,-18.63796391571983,-18.962265871720177,-19.33725985387586,-12.848488689683762,-13.261567975124878
turkeys,egg food,-15.3125,2,2token,No,-18.02515478735674,-18.962265871720177,-25.227985664425255,-10.561263728262375,-13.261567975124878
turkeys,egg lay,-15.3125,2,2token,No,-19.68035183973609,-18.962265871720177,-26.842495272169042,-10.95903460463387,-13.261567975124878
turkeys,tain,-15.3125,1,single_token,No,-9.438130134641893,-18.962265871720177,-19.27980506217399,-15.31117345613953,-13.261567975124878
turkeys,migration,-15.3125,1,single_token,No,-16.612717439214613,-18.962265871720177,-18.98303737344914,-11.190834719450558,-13.261567975124878
turkeys,breat,-15.3125,1,single_token,No,-15.990555871276136,-18.962265871720177,-18.358633580936,-17.861064956016943,-13.261567975124878
turkeys,asset,-15.3125,1,single_token,No,-13.714002202048684,-18.962265871720177,-20.92774096689945,-10.982291331572418,-13.261567975124878
turkeys,tourist,-15.3125,1,single_token,No,-17.56407290318657,-18.962265871720177,-22.8653962512391,-11.055494288837458,-13.261567975124878
turkeys,llama,-15.3125,1,single_token,No,-16.911155819640072,-18.962265871720177,-22.495805870622664,-13.930809182327737,-13.261567975124878
turkeys,cord,-15.3125,1,single_token,No,-14.543513494989725,-18.962265871720177,-20.33758753082759,-11.55895893232227,-13.261567975124878
turkeys,hind,-15.3125,1,single_token,No,-14.552283497975061,-18.962265871720177,-19.491672930237257,-12.664906885296544,-13.261567975124878
turkeys,reproduction,-15.3125,1,single_token,No,-17.124190460590107,-18.962265871720177,-18.252473874797566,-11.995795512722887,-13.261567975124878
turkeys,projection,-15.3125,1,single_token,No,-17.12881573527478,-18.962265871720177,-19.979925797084338,-11.995795512722887,-13.261567975124878
turkeys,china,-15.3125,1,single_token,No,-14.537276078585634,-18.962265871720177,-17.76609995056559,-8.979227857362318,-13.261567975124878
turkeys,forty,-15.3125,1,single_token,No,-14.717333678144758,-18.962265871720177,-20.473299251748983,-11.055494288837458,-13.261567975124878
turkeys,litter,-15.3125,1,single_token,No,-15.760539062196871,-18.962265871720177,-20.264925635097242,-12.180385405794198,-13.261567975124878
