group,file,variant,n_total,n_pos,n_neg,gen_roc,val_roc,val_acc,pearson,spearman,n
Base_self,scores_self-v6-google_gemma-4-31B-it_humaneval-v2.1correct-upper-humaneval_99_test_log-odds_tc_20260515.csv,tc+lenorm,27,15,12,0.7611111111111111,0.9888888888888889,0.5925925925925926,0.710798320848783,0.6408063530849114,27
Base_self,scores_self-v6-google_gemma-4-31B-it_humaneval-v2.1correct-upper-humaneval_9_test_log-odds_tc_20260515.csv,raw,28,15,13,0.717948717948718,0.805128205128205,0.5357142857142857,0.3267373366739907,0.4433497536945813,28
Base_self,scores_self-v6-google_gemma-4-31B-it_humaneval-v2.1correct-upper-humaneval_9_test_log-odds_tc_20260515.csv,tc,28,15,13,0.6512820512820512,0.805128205128205,0.5357142857142857,-0.05700636403457314,-0.06622879036672139,28
Base_self,scores_self-v6-google_gemma-4-31B-it_humaneval-v2.1correct-upper-humaneval_9_test_log-odds_tc_20260515.csv,lenorm,28,15,13,0.6,0.805128205128205,0.5357142857142857,0.31283468148027216,0.21127531472359057,28
Base_self,scores_self-v6-google_gemma-4-31B-it_humaneval-v2.1correct-upper-humaneval_9_test_log-odds_tc_20260515.csv,tc+lenorm,28,15,13,0.7794871794871795,0.805128205128205,0.5357142857142857,0.18566800470227435,0.11548987411056376,28
RankAlign+negtc_neg,scores_basetypneg-v6-_workspace_models_g4it_v6-google--gemma-4-31B-it-delta0.15-epoch0--humaneval-v2.1correct-upper-all--d2g--random--alpha1.0--tc-neg--full-completion--semi0.1_humaneval-v2.1correct-upper-humaneval_100_test_log-odds_tc_20260516.csv,raw,28,15,13,0.8871794871794871,0.9794871794871794,0.8571428571428571,0.7740604397780276,0.8143483023001097,28
RankAlign+negtc_neg,scores_basetypneg-v6-_workspace_models_g4it_v6-google--gemma-4-31B-it-delta0.15-epoch0--humaneval-v2.1correct-upper-all--d2g--random--alpha1.0--tc-neg--full-completion--semi0.1_humaneval-v2.1correct-upper-humaneval_100_test_log-odds_tc_20260516.csv,tc,28,15,13,0.958974358974359,0.9794871794871794,0.8571428571428571,0.9233950230387885,0.8357064622124865,28
RankAlign+negtc_neg,scores_basetypneg-v6-_workspace_models_g4it_v6-google--gemma-4-31B-it-delta0.15-epoch0--humaneval-v2.1correct-upper-all--d2g--random--alpha1.0--tc-neg--full-completion--semi0.1_humaneval-v2.1correct-upper-humaneval_100_test_log-odds_tc_20260516.csv,lenorm,28,15,13,0.917948717948718,0.9794871794871794,0.8571428571428571,0.6337050003160866,0.611171960569551,28
RankAlign+negtc_neg,scores_basetypneg-v6-_workspace_models_g4it_v6-google--gemma-4-31B-it-delta0.15-epoch0--humaneval-v2.1correct-upper-all--d2g--random--alpha1.0--tc-neg--full-completion--semi0.1_humaneval-v2.1correct-upper-humaneval_100_test_log-odds_tc_20260516.csv,tc+lenorm,28,15,13,0.9897435897435898,0.9794871794871794,0.8571428571428571,0.8933742141895582,0.8329682365826946,28
RankAlign+negtc_neg,scores_basetypneg-v6-_workspace_models_g4it_v6-google--gemma-4-31B-it-delta0.15-epoch0--humaneval-v2.1correct-upper-all--d2g--random--alpha1.0--tc-neg--full-completion--semi0.1_humaneval-v2.1correct-upper-humaneval_104_test_log-odds_tc_20260516.csv,raw,29,15,14,0.6666666666666667,0.7857142857142857,0.7931034482758621,0.7875189295329368,0.8142857142857142,29
RankAlign+negtc_neg,scores_basetypneg-v6-_workspace_models_g4it_v6-google--gemma-4-31B-it-delta0.15-epoch0--humaneval-v2.1correct-upper-all--d2g--random--alpha1.0--tc-neg--full-completion--semi0.1_humaneval-v2.1correct-upper-humaneval_104_test_log-odds_tc_20260516.csv,tc,29,15,14,0.9476190476190476,0.7857142857142857,0.7931034482758621,0.7453338909159082,0.6226600985221674,29
RankAlign+negtc_neg,scores_basetypneg-v6-_workspace_models_g4it_v6-google--gemma-4-31B-it-delta0.15-epoch0--humaneval-v2.1correct-upper-all--d2g--random--alpha1.0--tc-neg--full-completion--semi0.1_humaneval-v2.1correct-upper-humaneval_104_test_log-odds_tc_20260516.csv,lenorm,29,15,14,0.7666666666666667,0.7857142857142857,0.7931034482758621,0.4729261031143909,0.35566502463054184,29
RankAlign+negtc_neg,scores_basetypneg-v6-_workspace_models_g4it_v6-google--gemma-4-31B-it-delta0.15-epoch0--humaneval-v2.1correct-upper-all--d2g--random--alpha1.0--tc-neg--full-completion--semi0.1_humaneval-v2.1correct-upper-humaneval_104_test_log-odds_tc_20260516.csv,tc+lenorm,29,15,14,0.8809523809523809,0.7857142857142857,0.7931034482758621,0.6603393857490001,0.6837438423645319,29
RankAlign+negtc_neg,scores_basetypneg-v6-_workspace_models_g4it_v6-google--gemma-4-31B-it-delta0.15-epoch0--humaneval-v2.1correct-upper-all--d2g--random--alpha1.0--tc-neg--full-completion--semi0.1_humaneval-v2.1correct-upper-humaneval_107_test_log-odds_tc_20260516.csv,raw,28,15,13,0.6410256410256411,0.964102564102564,0.8571428571428571,0.45984728249520673,0.4138592166529718,28
RankAlign+negtc_neg,scores_basetypneg-v6-_workspace_models_g4it_v6-google--gemma-4-31B-it-delta0.15-epoch0--humaneval-v2.1correct-upper-all--d2g--random--alpha1.0--tc-neg--full-completion--semi0.1_humaneval-v2.1correct-upper-humaneval_107_test_log-odds_tc_20260516.csv,tc,28,15,13,0.8307692307692307,0.964102564102564,0.8571428571428571,0.5697513762261756,0.561216105176664,28
RankAlign+negtc_neg,scores_basetypneg-v6-_workspace_models_g4it_v6-google--gemma-4-31B-it-delta0.15-epoch0--humaneval-v2.1correct-upper-all--d2g--random--alpha1.0--tc-neg--full-completion--semi0.1_humaneval-v2.1correct-upper-humaneval_107_test_log-odds_tc_20260516.csv,lenorm,28,15,13,0.7487179487179487,0.964102564102564,0.8571428571428571,0.5760128455288155,0.5540947685565599,28
RankAlign+negtc_neg,scores_basetypneg-v6-_workspace_models_g4it_v6-google--gemma-4-31B-it-delta0.15-epoch0--humaneval-v2.1correct-upper-all--d2g--random--alpha1.0--tc-neg--full-completion--semi0.1_humaneval-v2.1correct-upper-humaneval_107_test_log-odds_tc_20260516.csv,tc+lenorm,28,15,13,0.8358974358974358,0.964102564102564,0.8571428571428571,0.6393807029841873,0.5902492467817037,28
RankAlign+negtc_neg,scores_basetypneg-v6-_workspace_models_g4it_v6-google--gemma-4-31B-it-delta0.15-epoch0--humaneval-v2.1correct-upper-all--d2g--random--alpha1.0--tc-neg--full-completion--semi0.1_humaneval-v2.1correct-upper-humaneval_108_test_log-odds_tc_20260516.csv,raw,29,15,14,0.4714285714285714,0.8904761904761905,0.6551724137931034,0.33151307600800434,0.2428571428571428,29
RankAlign+negtc_neg,scores_basetypneg-v6-_workspace_models_g4it_v6-google--gemma-4-31B-it-delta0.15-epoch0--humaneval-v2.1correct-upper-all--d2g--random--alpha1.0--tc-neg--full-completion--semi0.1_humaneval-v2.1correct-upper-humaneval_108_test_log-odds_tc_20260516.csv,tc,29,15,14,0.9428571428571428,0.8904761904761905,0.6551724137931034,0.6418079820795204,0.6940886699507387,29
RankAlign+negtc_neg,scores_basetypneg-v6-_workspace_models_g4it_v6-google--gemma-4-31B-it-delta0.15-epoch0--humaneval-v2.1correct-upper-all--d2g--random--alpha1.0--tc-neg--full-completion--semi0.1_humaneval-v2.1correct-upper-humaneval_108_test_log-odds_tc_20260516.csv,lenorm,29,15,14,0.7571428571428572,0.8904761904761905,0.6551724137931034,0.6095613043288808,0.6256157635467978,29
RankAlign+negtc_neg,scores_basetypneg-v6-_workspace_models_g4it_v6-google--gemma-4-31B-it-delta0.15-epoch0--humaneval-v2.1correct-upper-all--d2g--random--alpha1.0--tc-neg--full-completion--semi0.1_humaneval-v2.1correct-upper-humaneval_108_test_log-odds_tc_20260516.csv,tc+lenorm,29,15,14,0.9523809523809523,0.8904761904761905,0.6551724137931034,0.5874704203611123,0.6837438423645319,29
RankAlign+negtc_neg,scores_basetypneg-v6-_workspace_models_g4it_v6-google--gemma-4-31B-it-delta0.15-epoch0--humaneval-v2.1correct-upper-all--d2g--random--alpha1.0--tc-neg--full-completion--semi0.1_humaneval-v2.1correct-upper-humaneval_109_test_log-odds_tc_20260516.csv,raw,28,15,13,0.8923076923076922,1.0,1.0,0.73209254925848,0.8647686832740216,28
RankAlign+negtc_neg,scores_basetypneg-v6-_workspace_models_g4it_v6-google--gemma-4-31B-it-delta0.15-epoch0--humaneval-v2.1correct-upper-all--d2g--random--alpha1.0--tc-neg--full-completion--semi0.1_humaneval-v2.1correct-upper-humaneval_109_test_log-odds_tc_20260516.csv,tc,28,15,13,0.9641025641025641,1.0,1.0,0.8236548676685956,0.8456063509444294,28
RankAlign+negtc_neg,scores_basetypneg-v6-_workspace_models_g4it_v6-google--gemma-4-31B-it-delta0.15-epoch0--humaneval-v2.1correct-upper-all--d2g--random--alpha1.0--tc-neg--full-completion--semi0.1_humaneval-v2.1correct-upper-humaneval_109_test_log-odds_tc_20260516.csv,lenorm,28,15,13,0.8564102564102564,1.0,1.0,0.627242353642957,0.741582261155215,28
RankAlign+negtc_neg,scores_basetypneg-v6-_workspace_models_g4it_v6-google--gemma-4-31B-it-delta0.15-epoch0--humaneval-v2.1correct-upper-all--d2g--random--alpha1.0--tc-neg--full-completion--semi0.1_humaneval-v2.1correct-upper-humaneval_109_test_log-odds_tc_20260516.csv,tc+lenorm,28,15,13,0.9641025641025641,1.0,1.0,0.7052297723791213,0.7793594306049824,28
RankAlign+negtc_neg,scores_basetypneg-v6-_workspace_models_g4it_v6-google--gemma-4-31B-it-delta0.15-epoch0--humaneval-v2.1correct-upper-all--d2g--random--alpha1.0--tc-neg--full-completion--semi0.1_humaneval-v2.1correct-upper-humaneval_10_test_log-odds_tc_20260516.csv,raw,24,15,9,0.7185185185185186,0.8666666666666667,0.5416666666666666,0.5529006654125186,0.6165217391304347,24
RankAlign+negtc_neg,scores_basetypneg-v6-_workspace_models_g4it_v6-google--gemma-4-31B-it-delta0.15-epoch0--humaneval-v2.1correct-upper-all--d2g--random--alpha1.0--tc-neg--full-completion--semi0.1_humaneval-v2.1correct-upper-humaneval_10_test_log-odds_tc_20260516.csv,tc,24,15,9,0.8814814814814815,0.8666666666666667,0.5416666666666666,0.674562087951504,0.8147826086956521,24
RankAlign+negtc_neg,scores_basetypneg-v6-_workspace_models_g4it_v6-google--gemma-4-31B-it-delta0.15-epoch0--humaneval-v2.1correct-upper-all--d2g--random--alpha1.0--tc-neg--full-completion--semi0.1_humaneval-v2.1correct-upper-humaneval_10_test_log-odds_tc_20260516.csv,lenorm,24,15,9,0.7851851851851852,0.8666666666666667,0.5416666666666666,0.6588557523301203,0.7191304347826086,24
RankAlign+negtc_neg,scores_basetypneg-v6-_workspace_models_g4it_v6-google--gemma-4-31B-it-delta0.15-epoch0--humaneval-v2.1correct-upper-all--d2g--random--alpha1.0--tc-neg--full-completion--semi0.1_humaneval-v2.1correct-upper-humaneval_10_test_log-odds_tc_20260516.csv,tc+lenorm,24,15,9,0.8962962962962964,0.8666666666666667,0.5416666666666666,0.696279376267007,0.8156521739130433,24
RankAlign+negtc_neg,scores_basetypneg-v6-_workspace_models_g4it_v6-google--gemma-4-31B-it-delta0.15-epoch0--humaneval-v2.1correct-upper-all--d2g--random--alpha1.0--tc-neg--full-completion--semi0.1_humaneval-v2.1correct-upper-humaneval_110_test_log-odds_tc_20260516.csv,raw,27,15,12,0.6222222222222222,0.9888888888888889,0.8888888888888888,0.47758700044653124,0.398046398046398,27
RankAlign+negtc_neg,scores_basetypneg-v6-_workspace_models_g4it_v6-google--gemma-4-31B-it-delta0.15-epoch0--humaneval-v2.1correct-upper-all--d2g--random--alpha1.0--tc-neg--full-completion--semi0.1_humaneval-v2.1correct-upper-humaneval_110_test_log-odds_tc_20260516.csv,tc,27,15,12,0.95,0.9888888888888889,0.8888888888888888,0.8924384099721401,0.8687423687423688,27
RankAlign+negtc_neg,scores_basetypneg-v6-_workspace_models_g4it_v6-google--gemma-4-31B-it-delta0.15-epoch0--humaneval-v2.1correct-upper-all--d2g--random--alpha1.0--tc-neg--full-completion--semi0.1_humaneval-v2.1correct-upper-humaneval_110_test_log-odds_tc_20260516.csv,lenorm,27,15,12,0.7777777777777778,0.9888888888888889,0.8888888888888888,0.5278603234737476,0.4566544566544566,27
RankAlign+negtc_neg,scores_basetypneg-v6-_workspace_models_g4it_v6-google--gemma-4-31B-it-delta0.15-epoch0--humaneval-v2.1correct-upper-all--d2g--random--alpha1.0--tc-neg--full-completion--semi0.1_humaneval-v2.1correct-upper-humaneval_110_test_log-odds_tc_20260516.csv,tc+lenorm,27,15,12,0.9611111111111111,0.9888888888888889,0.8888888888888888,0.7033413766804699,0.8766788766788767,27
RankAlign+negtc_neg,scores_basetypneg-v6-_workspace_models_g4it_v6-google--gemma-4-31B-it-delta0.15-epoch0--humaneval-v2.1correct-upper-all--d2g--random--alpha1.0--tc-neg--full-completion--semi0.1_humaneval-v2.1correct-upper-humaneval_111_test_log-odds_tc_20260516.csv,raw,24,13,11,0.7902097902097902,0.986013986013986,0.9166666666666666,0.6117625931558348,0.6365217391304347,24
RankAlign+negtc_neg,scores_basetypneg-v6-_workspace_models_g4it_v6-google--gemma-4-31B-it-delta0.15-epoch0--humaneval-v2.1correct-upper-all--d2g--random--alpha1.0--tc-neg--full-completion--semi0.1_humaneval-v2.1correct-upper-humaneval_111_test_log-odds_tc_20260516.csv,tc,24,13,11,0.93006993006993,0.986013986013986,0.9166666666666666,0.8386344660452877,0.8086956521739129,24
RankAlign+negtc_neg,scores_basetypneg-v6-_workspace_models_g4it_v6-google--gemma-4-31B-it-delta0.15-epoch0--humaneval-v2.1correct-upper-all--d2g--random--alpha1.0--tc-neg--full-completion--semi0.1_humaneval-v2.1correct-upper-humaneval_111_test_log-odds_tc_20260516.csv,lenorm,24,13,11,0.7902097902097902,0.986013986013986,0.9166666666666666,0.6564754536372,0.6417391304347826,24
RankAlign+negtc_neg,scores_basetypneg-v6-_workspace_models_g4it_v6-google--gemma-4-31B-it-delta0.15-epoch0--humaneval-v2.1correct-upper-all--d2g--random--alpha1.0--tc-neg--full-completion--semi0.1_humaneval-v2.1correct-upper-humaneval_111_test_log-odds_tc_20260516.csv,tc+lenorm,24,13,11,0.93006993006993,0.986013986013986,0.9166666666666666,0.7748129843347306,0.7730434782608695,24
RankAlign+negtc_neg,scores_basetypneg-v6-_workspace_models_g4it_v6-google--gemma-4-31B-it-delta0.15-epoch0--humaneval-v2.1correct-upper-all--d2g--random--alpha1.0--tc-neg--full-completion--semi0.1_humaneval-v2.1correct-upper-humaneval_113_test_log-odds_tc_20260516.csv,raw,28,15,13,0.8153846153846154,1.0,0.9285714285714286,0.44190121110835007,0.5019157088122606,28
RankAlign+negtc_neg,scores_basetypneg-v6-_workspace_models_g4it_v6-google--gemma-4-31B-it-delta0.15-epoch0--humaneval-v2.1correct-upper-all--d2g--random--alpha1.0--tc-neg--full-completion--semi0.1_humaneval-v2.1correct-upper-humaneval_113_test_log-odds_tc_20260516.csv,tc,28,15,13,1.0,1.0,0.9285714285714286,0.7967859221577857,0.7400109469074986,28
RankAlign+negtc_neg,scores_basetypneg-v6-_workspace_models_g4it_v6-google--gemma-4-31B-it-delta0.15-epoch0--humaneval-v2.1correct-upper-all--d2g--random--alpha1.0--tc-neg--full-completion--semi0.1_humaneval-v2.1correct-upper-humaneval_113_test_log-odds_tc_20260516.csv,lenorm,28,15,13,0.7487179487179487,1.0,0.9285714285714286,0.34755949363261207,0.30268199233716475,28
RankAlign+negtc_neg,scores_basetypneg-v6-_workspace_models_g4it_v6-google--gemma-4-31B-it-delta0.15-epoch0--humaneval-v2.1correct-upper-all--d2g--random--alpha1.0--tc-neg--full-completion--semi0.1_humaneval-v2.1correct-upper-humaneval_113_test_log-odds_tc_20260516.csv,tc+lenorm,28,15,13,1.0,1.0,0.9285714285714286,0.7402614258916632,0.7372742200328407,28
RankAlign+negtc_neg,scores_basetypneg-v6-_workspace_models_g4it_v6-google--gemma-4-31B-it-delta0.15-epoch0--humaneval-v2.1correct-upper-all--d2g--random--alpha1.0--tc-neg--full-completion--semi0.1_humaneval-v2.1correct-upper-humaneval_114_test_log-odds_tc_20260516.csv,raw,28,15,13,0.8666666666666667,0.9897435897435898,0.8928571428571429,0.5801776833073051,0.6146889558783228,28
RankAlign+negtc_neg,scores_basetypneg-v6-_workspace_models_g4it_v6-google--gemma-4-31B-it-delta0.15-epoch0--humaneval-v2.1correct-upper-all--d2g--random--alpha1.0--tc-neg--full-completion--semi0.1_humaneval-v2.1correct-upper-humaneval_114_test_log-odds_tc_20260516.csv,tc,28,15,13,0.8769230769230769,0.9897435897435898,0.8928571428571429,0.7363490588220161,0.8196766237325294,28
RankAlign+negtc_neg,scores_basetypneg-v6-_workspace_models_g4it_v6-google--gemma-4-31B-it-delta0.15-epoch0--humaneval-v2.1correct-upper-all--d2g--random--alpha1.0--tc-neg--full-completion--semi0.1_humaneval-v2.1correct-upper-humaneval_114_test_log-odds_tc_20260516.csv,lenorm,28,15,13,0.8717948717948718,0.9897435897435898,0.8928571428571429,0.6407047967130413,0.599342285557687,28
RankAlign+negtc_neg,scores_basetypneg-v6-_workspace_models_g4it_v6-google--gemma-4-31B-it-delta0.15-epoch0--humaneval-v2.1correct-upper-all--d2g--random--alpha1.0--tc-neg--full-completion--semi0.1_humaneval-v2.1correct-upper-humaneval_114_test_log-odds_tc_20260516.csv,tc+lenorm,28,15,13,0.9128205128205128,0.9897435897435898,0.8928571428571429,0.7175298978333087,0.8947656892299258,28
RankAlign+negtc_neg,scores_basetypneg-v6-_workspace_models_g4it_v6-google--gemma-4-31B-it-delta0.15-epoch0--humaneval-v2.1correct-upper-all--d2g--random--alpha1.0--tc-neg--full-completion--semi0.1_humaneval-v2.1correct-upper-humaneval_115_test_log-odds_tc_20260516.csv,raw,26,15,11,0.4303030303030303,0.9454545454545454,0.8846153846153846,0.25427995090445277,0.20314637482900133,26
RankAlign+negtc_neg,scores_basetypneg-v6-_workspace_models_g4it_v6-google--gemma-4-31B-it-delta0.15-epoch0--humaneval-v2.1correct-upper-all--d2g--random--alpha1.0--tc-neg--full-completion--semi0.1_humaneval-v2.1correct-upper-humaneval_115_test_log-odds_tc_20260516.csv,tc,26,15,11,0.8,0.9454545454545454,0.8846153846153846,0.5219047150941675,0.5971272229822161,26
RankAlign+negtc_neg,scores_basetypneg-v6-_workspace_models_g4it_v6-google--gemma-4-31B-it-delta0.15-epoch0--humaneval-v2.1correct-upper-all--d2g--random--alpha1.0--tc-neg--full-completion--semi0.1_humaneval-v2.1correct-upper-humaneval_115_test_log-odds_tc_20260516.csv,lenorm,26,15,11,0.3272727272727273,0.9454545454545454,0.8846153846153846,-0.10220608455551045,-0.022571819425444596,26
RankAlign+negtc_neg,scores_basetypneg-v6-_workspace_models_g4it_v6-google--gemma-4-31B-it-delta0.15-epoch0--humaneval-v2.1correct-upper-all--d2g--random--alpha1.0--tc-neg--full-completion--semi0.1_humaneval-v2.1correct-upper-humaneval_115_test_log-odds_tc_20260516.csv,tc+lenorm,26,15,11,0.7696969696969697,0.9454545454545454,0.8846153846153846,0.5306376013064499,0.5800273597811216,26
RankAlign+negtc_neg,scores_basetypneg-v6-_workspace_models_g4it_v6-google--gemma-4-31B-it-delta0.15-epoch0--humaneval-v2.1correct-upper-all--d2g--random--alpha1.0--tc-neg--full-completion--semi0.1_humaneval-v2.1correct-upper-humaneval_117_test_log-odds_tc_20260516.csv,raw,28,15,13,0.8307692307692308,0.8717948717948718,0.6785714285714286,0.667982106414088,0.7733990147783251,28
RankAlign+negtc_neg,scores_basetypneg-v6-_workspace_models_g4it_v6-google--gemma-4-31B-it-delta0.15-epoch0--humaneval-v2.1correct-upper-all--d2g--random--alpha1.0--tc-neg--full-completion--semi0.1_humaneval-v2.1correct-upper-humaneval_117_test_log-odds_tc_20260516.csv,tc,28,15,13,0.9333333333333332,0.8717948717948718,0.6785714285714286,0.8177229201986128,0.7608100711548987,28
RankAlign+negtc_neg,scores_basetypneg-v6-_workspace_models_g4it_v6-google--gemma-4-31B-it-delta0.15-epoch0--humaneval-v2.1correct-upper-all--d2g--random--alpha1.0--tc-neg--full-completion--semi0.1_humaneval-v2.1correct-upper-humaneval_117_test_log-odds_tc_20260516.csv,lenorm,28,15,13,0.8358974358974359,0.8717948717948718,0.6785714285714286,0.5759926842093835,0.6469622331691298,28
RankAlign+negtc_neg,scores_basetypneg-v6-_workspace_models_g4it_v6-google--gemma-4-31B-it-delta0.15-epoch0--humaneval-v2.1correct-upper-all--d2g--random--alpha1.0--tc-neg--full-completion--semi0.1_humaneval-v2.1correct-upper-humaneval_117_test_log-odds_tc_20260516.csv,tc+lenorm,28,15,13,0.9333333333333333,0.8717948717948718,0.6785714285714286,0.7714487757007213,0.7941981390257252,28
RankAlign+negtc_neg,scores_basetypneg-v6-_workspace_models_g4it_v6-google--gemma-4-31B-it-delta0.15-epoch0--humaneval-v2.1correct-upper-all--d2g--random--alpha1.0--tc-neg--full-completion--semi0.1_humaneval-v2.1correct-upper-humaneval_119_test_log-odds_tc_20260516.csv,raw,25,13,12,0.6730769230769231,0.9487179487179488,0.92,0.5026186592503014,0.4907692307692308,25
RankAlign+negtc_neg,scores_basetypneg-v6-_workspace_models_g4it_v6-google--gemma-4-31B-it-delta0.15-epoch0--humaneval-v2.1correct-upper-all--d2g--random--alpha1.0--tc-neg--full-completion--semi0.1_humaneval-v2.1correct-upper-humaneval_119_test_log-odds_tc_20260516.csv,tc,25,13,12,0.858974358974359,0.9487179487179488,0.92,0.712023856186308,0.8446153846153847,25
RankAlign+negtc_neg,scores_basetypneg-v6-_workspace_models_g4it_v6-google--gemma-4-31B-it-delta0.15-epoch0--humaneval-v2.1correct-upper-all--d2g--random--alpha1.0--tc-neg--full-completion--semi0.1_humaneval-v2.1correct-upper-humaneval_119_test_log-odds_tc_20260516.csv,lenorm,25,13,12,0.858974358974359,0.9487179487179488,0.92,0.5526157403989544,0.6746153846153846,25
RankAlign+negtc_neg,scores_basetypneg-v6-_workspace_models_g4it_v6-google--gemma-4-31B-it-delta0.15-epoch0--humaneval-v2.1correct-upper-all--d2g--random--alpha1.0--tc-neg--full-completion--semi0.1_humaneval-v2.1correct-upper-humaneval_119_test_log-odds_tc_20260516.csv,tc+lenorm,25,13,12,0.8782051282051283,0.9487179487179488,0.92,0.5858564312377929,0.816923076923077,25
RankAlign+negtc_neg,scores_basetypneg-v6-_workspace_models_g4it_v6-google--gemma-4-31B-it-delta0.15-epoch0--humaneval-v2.1correct-upper-all--d2g--random--alpha1.0--tc-neg--full-completion--semi0.1_humaneval-v2.1correct-upper-humaneval_122_test_log-odds_tc_20260516.csv,raw,30,15,15,0.7777777777777778,0.9244444444444445,0.8,0.5421096527094869,0.6017797552836485,30
RankAlign+negtc_neg,scores_basetypneg-v6-_workspace_models_g4it_v6-google--gemma-4-31B-it-delta0.15-epoch0--humaneval-v2.1correct-upper-all--d2g--random--alpha1.0--tc-neg--full-completion--semi0.1_humaneval-v2.1correct-upper-humaneval_122_test_log-odds_tc_20260516.csv,tc,30,15,15,0.8622222222222222,0.9244444444444445,0.8,0.5590233478610249,0.5870967741935484,30
RankAlign+negtc_neg,scores_basetypneg-v6-_workspace_models_g4it_v6-google--gemma-4-31B-it-delta0.15-epoch0--humaneval-v2.1correct-upper-all--d2g--random--alpha1.0--tc-neg--full-completion--semi0.1_humaneval-v2.1correct-upper-humaneval_122_test_log-odds_tc_20260516.csv,lenorm,30,15,15,0.6711111111111111,0.9244444444444445,0.8,0.3230500180852591,0.3521690767519466,30
RankAlign+negtc_neg,scores_basetypneg-v6-_workspace_models_g4it_v6-google--gemma-4-31B-it-delta0.15-epoch0--humaneval-v2.1correct-upper-all--d2g--random--alpha1.0--tc-neg--full-completion--semi0.1_humaneval-v2.1correct-upper-humaneval_122_test_log-odds_tc_20260516.csv,tc+lenorm,30,15,15,0.7822222222222222,0.9244444444444445,0.8,0.3787210084705219,0.3561735261401557,30
RankAlign+negtc_neg,scores_basetypneg-v6-_workspace_models_g4it_v6-google--gemma-4-31B-it-delta0.15-epoch0--humaneval-v2.1correct-upper-all--d2g--random--alpha1.0--tc-neg--full-completion--semi0.1_humaneval-v2.1correct-upper-humaneval_125_test_log-odds_tc_20260516.csv,raw,25,15,10,0.7666666666666666,1.0,0.84,0.5336130619671884,0.5182762601000385,25
RankAlign+negtc_neg,scores_basetypneg-v6-_workspace_models_g4it_v6-google--gemma-4-31B-it-delta0.15-epoch0--humaneval-v2.1correct-upper-all--d2g--random--alpha1.0--tc-neg--full-completion--semi0.1_humaneval-v2.1correct-upper-humaneval_125_test_log-odds_tc_20260516.csv,tc,25,15,10,0.9600000000000001,1.0,0.84,0.8468778061607639,0.7899191996921892,25
RankAlign+negtc_neg,scores_basetypneg-v6-_workspace_models_g4it_v6-google--gemma-4-31B-it-delta0.15-epoch0--humaneval-v2.1correct-upper-all--d2g--random--alpha1.0--tc-neg--full-completion--semi0.1_humaneval-v2.1correct-upper-humaneval_125_test_log-odds_tc_20260516.csv,lenorm,25,15,10,0.9066666666666666,1.0,0.84,0.6070884162820434,0.7391304347826085,25
RankAlign+negtc_neg,scores_basetypneg-v6-_workspace_models_g4it_v6-google--gemma-4-31B-it-delta0.15-epoch0--humaneval-v2.1correct-upper-all--d2g--random--alpha1.0--tc-neg--full-completion--semi0.1_humaneval-v2.1correct-upper-humaneval_125_test_log-odds_tc_20260516.csv,tc+lenorm,25,15,10,0.9733333333333334,1.0,0.84,0.5639978116465002,0.8153135821469795,25
RankAlign+negtc_neg,scores_basetypneg-v6-_workspace_models_g4it_v6-google--gemma-4-31B-it-delta0.15-epoch0--humaneval-v2.1correct-upper-all--d2g--random--alpha1.0--tc-neg--full-completion--semi0.1_humaneval-v2.1correct-upper-humaneval_126_test_log-odds_tc_20260516.csv,raw,29,15,14,0.6000000000000001,0.9952380952380953,0.7931034482758621,0.2900437179822595,0.3068965517241379,29
RankAlign+negtc_neg,scores_basetypneg-v6-_workspace_models_g4it_v6-google--gemma-4-31B-it-delta0.15-epoch0--humaneval-v2.1correct-upper-all--d2g--random--alpha1.0--tc-neg--full-completion--semi0.1_humaneval-v2.1correct-upper-humaneval_126_test_log-odds_tc_20260516.csv,tc,29,15,14,0.8666666666666667,0.9952380952380953,0.7931034482758621,0.7325802947208603,0.7009852216748766,29
RankAlign+negtc_neg,scores_basetypneg-v6-_workspace_models_g4it_v6-google--gemma-4-31B-it-delta0.15-epoch0--humaneval-v2.1correct-upper-all--d2g--random--alpha1.0--tc-neg--full-completion--semi0.1_humaneval-v2.1correct-upper-humaneval_126_test_log-odds_tc_20260516.csv,lenorm,29,15,14,0.5619047619047619,0.9952380952380953,0.7931034482758621,0.3365156076592865,0.16256157635467974,29
RankAlign+negtc_neg,scores_basetypneg-v6-_workspace_models_g4it_v6-google--gemma-4-31B-it-delta0.15-epoch0--humaneval-v2.1correct-upper-all--d2g--random--alpha1.0--tc-neg--full-completion--semi0.1_humaneval-v2.1correct-upper-humaneval_126_test_log-odds_tc_20260516.csv,tc+lenorm,29,15,14,0.8190476190476191,0.9952380952380953,0.7931034482758621,0.607664528398876,0.6068965517241378,29
RankAlign+negtc_neg,scores_basetypneg-v6-_workspace_models_g4it_v6-google--gemma-4-31B-it-delta0.15-epoch0--humaneval-v2.1correct-upper-all--d2g--random--alpha1.0--tc-neg--full-completion--semi0.1_humaneval-v2.1correct-upper-humaneval_127_test_log-odds_tc_20260516.csv,raw,28,15,13,0.4256410256410256,0.9743589743589743,0.9285714285714286,0.3327940672082815,0.2468527640941434,28
