noun1,predicted_hypernym,log_prob,num_tokens,strategy,gpt4_ground_truth,log_prob_noun2,log_prob_noun1,log_prob_noun2_given_context,log_wordfreq_noun2,log_wordfreq_noun1
mirrors,collectible item,-16.75,2,gpt4_positive,Yes,-25.03014127181198,-19.1016772007016,-24.265048123097454,-13.53025643058716,-11.949865760413415
mirrors,reflecting surfaces,-10.171875,2,2token,Yes,-26.25145369823255,-19.1016772007016,-27.946626168517703,-12.26792677287886,-11.949865760413415
mirrors,stone,-1.490731954574585,1,beam_search,No,-8.84847806943596,-19.1016772007016,-15.27100264718077,-9.67078820363231,-11.949865760413415
mirrors,optical device,-1.5748441219329834,2,beam_search,Yes,-23.25493281355159,-19.1016772007016,-25.73035891340988,-11.575854615173546,-11.949865760413415
mirrors,visual element,-14.625,2,2token,Yes,-19.941294671208745,-19.1016772007016,-22.845855116534473,-11.100809191648768,-11.949865760413415
mirrors,art item,-14.21875,2,2token,Yes,-17.309378994913885,-19.1016772007016,-23.21864758692692,-10.375089258025769,-11.949865760413415
mirrors,table lamp,-15.09375,2,2token,No,-21.195423725768304,-19.1016772007016,-24.62533904690369,-11.493113033800539,-11.949865760413415
mirrors,solid substance,-14.3125,2,2token,Yes,-20.870994368151628,-19.1016772007016,-27.10647546162256,-11.258275494688709,-11.949865760413415
mirrors,mythical object,-18.0625,2,gpt4_positive,No,-24.443300428180347,-19.1016772007016,-27.489116432132736,-12.875464237735722,-11.949865760413415
mirrors,domestic object,-11.3125,2,2token,Yes,-27.808984183905885,-19.1016772007016,-24.598474311602867,-10.77575661431596,-11.949865760413415
mirrors,toy,-1.4834836721420288,1,beam_search,No,-14.778533258953818,-19.1016772007016,-19.074675243542664,-10.819773284422784,-11.949865760413415
mirrors,road safety equipment,-18.78125,3,gpt4_positive,Yes,-23.862039233175203,-19.1016772007016,-30.100019595693194,-10.29800975325131,-11.949865760413415
mirrors,door object,-16.96875,2,2token,No,-19.17751028373077,-19.1016772007016,-24.10143619680065,-10.486880284913987,-11.949865760413415
mirrors,improvement,-15.0625,1,single_token,Yes,-16.80326995496316,-19.1016772007016,-18.439420716805714,-10.384751137819856,-11.949865760413415
mirrors,defence,-13.0625,1,single_token,Yes,-15.563040216537248,-19.1016772007016,-20.438540710530695,-10.337349048751001,-11.949865760413415
mirrors,engineering product,-16.5,2,gpt4_positive,Yes,-20.993349858193092,-19.1016772007016,-24.764080717495148,-10.207296296894365,-11.949865760413415
mirrors,bat,-13.9375,1,single_token,No,-9.118625994607461,-19.1016772007016,-17.492204490270893,-10.819773284422784,-11.949865760413415
mirrors,hardware goods,-16.21875,2,2token,Yes,-27.653726700725272,-19.1016772007016,-30.658432380413053,-11.227739003967839,-11.949865760413415
mirrors,island,-13.25,1,single_token,No,-14.924154827777016,-19.1016772007016,-19.957004483412824,-9.190536764288327,-11.949865760413415
mirrors,system,-11.5625,1,single_token,Yes,-9.371918056567225,-19.1016772007016,-17.233210833624536,-7.921107448217367,-11.949865760413415
mirrors,drawable,-13.9375,1,single_token,Yes,-16.42736283070765,-19.1016772007016,-20.322609695499853,-18.021904623995,-11.949865760413415
mirrors,past,-12.375,1,single_token,No,-10.673024695600017,-19.1016772007016,-19.186830129619683,-8.381788117728908,-11.949865760413415
mirrors,ecosystem,-15.4375,1,gpt4_negative,No,-18.9583143884197,-19.1016772007016,-20.443627620759422,-12.018746963614761,-11.949865760413415
mirrors,wall covering,-12.96875,2,2token,Yes,-19.622626016244276,-19.1016772007016,-24.043873740326248,-10.706445134827531,-11.949865760413415
mirrors,art instrument,-15.09375,2,2token,Yes,-18.661528671520617,-19.1016772007016,-24.015011447936992,-11.006101838523536,-11.949865760413415
mirrors,rock,-1.7974952459335327,1,beam_search,No,-8.745049116619004,-19.1016772007016,-17.484422849319646,-9.142680788923366,-11.949865760413415
mirrors,clock part,-18.125,2,2token,No,-18.61146136853121,-19.1016772007016,-25.44775052392165,-10.565132190075222,-11.949865760413415
mirrors,transparent metal,-15.09375,2,2token,No,-26.545151496288888,-19.1016772007016,-24.748787303769436,-11.633952506729264,-11.949865760413415
mirrors,animal,-1.4972999095916748,1,beam_search,No,-10.488377315128824,-19.1016772007016,-17.610302614074914,-9.6472945991893,-11.949865760413415
mirrors,reflecting materials,-11.65625,2,2token,Yes,-25.031170287343986,-19.1016772007016,-28.243638491783877,-11.805941739012711,-11.949865760413415
mirrors,shiny thingy,-14.0,2,2token,Yes,-29.23458279105455,-19.1016772007016,-27.93577871176695,-13.507952331507704,-11.949865760413415
mirrors,bathroom tool,-12.75,2,2token,Yes,-28.467547538506256,-19.1016772007016,-27.120168132897454,-10.941940268682936,-11.949865760413415
mirrors,flat plane,-13.46875,2,2token,Yes,-21.24593019186399,-19.1016772007016,-24.007407109969357,-10.549747330410614,-11.949865760413415
mirrors,decorative art,-11.71875,2,2token,Yes,-23.381646454424157,-19.1016772007016,-25.692756671966713,-12.00556741830259,-11.949865760413415
mirrors,food,-1.4071357250213623,1,beam_search,No,-9.872208014754865,-19.1016772007016,-18.38651079696296,-8.290057220426196,-11.949865760413415
mirrors,shape object,-17.09375,2,2token,No,-20.839688904487446,-19.1016772007016,-26.91386601609835,-10.747452971678683,-11.949865760413415
mirrors,non-functional object,-20.408203125,4,gpt4_positive,No,-25.693546980540006,-19.1016772007016,-27.886404454944717,-11.408556440677557,-11.949865760413415
mirrors,escape,-13.125,1,single_token,No,-10.82081152451503,-19.1016772007016,-16.81368854928531,-10.038160167535828,-11.949865760413415
mirrors,optical gadget,-13.15625,2,2token,Yes,-28.252712589279316,-19.1016772007016,-29.342533831380354,-12.995686674577826,-11.949865760413415
mirrors,daylight,-13.125,1,single_token,No,-19.410597498691956,-19.1016772007016,-19.666955951637206,-11.881080337572056,-11.949865760413415
mirrors,acrylic,-15.375,1,single_token,No,-18.413962052502352,-19.1016772007016,-20.186430297236424,-12.848488689683762,-11.949865760413415
mirrors,interior fixture,-17.5625,2,gpt4_positive,Yes,-27.113779280961808,-19.1016772007016,-28.442847861191115,-12.397208938209404,-11.949865760413415
mirrors,industrial product,-13.8046875,2,gpt4_positive,Yes,-18.959712136645052,-19.1016772007016,-23.997095527331695,-10.331195202111655,-11.949865760413415
mirrors,jewelry accessory,-16.09375,2,2token,No,-27.9615446489906,-19.1016772007016,-26.764555782514236,-12.64609814298956,-11.949865760413415
mirrors,optical thing,-13.59375,2,2token,Yes,-25.658710895658942,-19.1016772007016,-27.63963006929086,-11.373154826980702,-11.949865760413415
mirrors,appliances,-14.9375,1,single_token,No,-19.186775657617332,-19.1016772007016,-27.67407223623831,-12.180385405794198,-11.949865760413415
mirrors,colouring,-13.4375,1,single_token,No,-18.122410616187285,-19.1016772007016,-22.15849814204962,-13.30863271644638,-11.949865760413415
mirrors,vegetable juice,-18.125,2,2token,No,-29.661133205035703,-19.1016772007016,-29.44155647748304,-11.97335903367619,-11.949865760413415
mirrors,domestic furniture,-12.9375,2,2token,No,-31.312432166595784,-19.1016772007016,-26.895021137662965,-11.183614523608902,-11.949865760413415
mirrors,keepsake,-16.25,1,gpt4_positive,No,-25.22188328965356,-19.1016772007016,-20.379052652183994,-14.66624765909899,-11.949865760413415
mirrors,wall decor,-12.59375,2,2token,Yes,-20.96924312839129,-19.1016772007016,-29.636523702907247,-12.359200515272713,-11.949865760413415
mirrors,flat work,-14.34375,2,2token,Yes,-18.971979619776164,-19.1016772007016,-26.73006335568769,-9.911517708106393,-11.949865760413415
mirrors,art decoration,-14.21875,2,2token,Yes,-19.752577772893943,-19.1016772007016,-25.067616020442593,-11.960760640245013,-11.949865760413415
mirrors,body member,-15.90625,2,2token,No,-18.033161091717396,-19.1016772007016,-25.410761869182373,-9.267968425491347,-11.949865760413415
mirrors,lime,-14.0,1,single_token,No,-11.020544991272903,-19.1016772007016,-18.094543075608687,-11.83587553950734,-11.949865760413415
mirrors,style accessory,-18.8125,2,gpt4_positive,Yes,-21.56096501976915,-19.1016772007016,-26.042085482558935,-12.397208938209404,-11.949865760413415
mirrors,something important,-17.1875,2,2token,Yes,-19.359674971177228,-19.1016772007016,-24.069383541972982,-8.552819850924807,-11.949865760413415
mirrors,home improvements,-13.875,2,2token,Yes,-20.20141018686937,-19.1016772007016,-28.91401595493945,-10.919593094845878,-11.949865760413415
mirrors,reflecting substances,-14.15625,2,2token,Yes,-27.439838713568726,-19.1016772007016,-29.12036269902886,-12.366217923780106,-11.949865760413415
mirrors,gap,-14.75,1,single_token,No,-10.15531897722495,-19.1016772007016,-16.54026345102462,-10.431116904793736,-11.949865760413415
mirrors,diary,-17.0,1,gpt4_negative,Yes,-16.318832073460065,-19.1016772007016,-20.48804092654894,-11.30590316553765,-11.949865760413415
mirrors,mirrors,-14.3125,1,single_token,Yes,-19.76703167981857,-19.1016772007016,-16.344530026598267,-11.949865760413415,-11.949865760413415
mirrors,digital era object,-30.25,3,gpt4_positive,No,-30.861383786026085,-19.1016772007016,-34.11353086081468,-11.061843476203546,-11.949865760413415
mirrors,obstacle,-11.0625,1,single_token,Yes,-19.96148348012477,-19.1016772007016,-19.304671489102038,-12.157263433923097,-11.949865760413415
mirrors,volunteer,-14.75,1,single_token,No,-18.58924028970065,-19.1016772007016,-19.552186575891202,-10.865816987323301,-11.949865760413415
mirrors,dust,-11.125,1,gpt4_negative,No,-10.036666531101256,-19.1016772007016,-17.108718045464357,-10.569015675020086,-11.949865760413415
mirrors,kitchen appliances,-12.546875,2,2token,No,-26.353768309932796,-19.1016772007016,-24.513988774879717,-12.289432515575081,-11.949865760413415
mirrors,buildings decoration,-17.875,2,2token,Yes,-30.39097217252545,-19.1016772007016,-30.171855638810435,-12.054193114237954,-11.949865760413415
mirrors,ubiquitous object,-20.1875,2,gpt4_positive,Yes,-27.033732580691776,-19.1016772007016,-22.770837683763407,-12.91938171791407,-11.949865760413415
mirrors,android,-14.1875,1,single_token,No,-10.277660102515688,-19.1016772007016,-17.737203950194612,-10.545937816506415,-11.949865760413415
mirrors,building supplies,-11.375,2,2token,Yes,-20.046620890474365,-19.1016772007016,-26.406189060939766,-10.553571412225342,-11.949865760413415
mirrors,fastener,-12.0625,1,existing_hypernyms,No,-19.889042031684134,-19.1016772007016,-22.885992779594254,-14.759429456955903,-11.949865760413415
mirrors,cast,-13.1875,1,single_token,No,-8.9706152018673,-19.1016772007016,-16.40599563642296,-9.693225006308703,-11.949865760413415
mirrors,practice,-14.3125,1,gpt4_negative,No,-11.555752111049442,-19.1016772007016,-17.73637994284584,-9.070577560036185,-11.949865760413415
mirrors,holiday,-12.5625,1,gpt4_negative,No,-10.51534588727044,-19.1016772007016,-18.37293182334631,-9.993410071882701,-11.949865760413415
mirrors,temple,-13.6875,1,single_token,Yes,-15.999080835836999,-19.1016772007016,-19.08656444786817,-10.476185033927203,-11.949865760413415
mirrors,solar device,-15.484375,2,gpt4_positive,Yes,-26.228033743101136,-19.1016772007016,-26.008530752843267,-10.839975889700002,-11.949865760413415
mirrors,reflexive,-11.875,1,single_token,Yes,-19.69999255997562,-19.1016772007016,-21.825368362542157,-14.183535383098594,-11.949865760413415
mirrors,bathroom surface,-15.75,2,2token,No,-28.38537132319094,-19.1016772007016,-28.310727526579974,-10.684369280601388,-11.949865760413415
mirrors,shiny substance,-10.75,2,2token,Yes,-26.32257351692939,-19.1016772007016,-25.546653719075344,-12.159169975843954,-11.949865760413415
mirrors,useful goods,-14.65625,2,2token,Yes,-26.285353103330863,-19.1016772007016,-30.10742478703224,-10.697556226917062,-11.949865760413415
mirrors,reproduction,-11.5,1,single_token,Yes,-17.124190460590107,-19.1016772007016,-18.335917864608604,-11.995795512722887,-11.949865760413415
mirrors,room equipment,-13.9375,2,2token,Yes,-19.13633038704343,-19.1016772007016,-27.239993263106353,-9.7567914462711,-11.949865760413415
mirrors,drink,-9.4375,1,existing_hypernyms,No,-15.901127689636358,-19.1016772007016,-21.06971388392797,-9.441010930266133,-11.949865760413415
mirrors,workplace equipment,-15.8515625,2,gpt4_positive,Yes,-27.518117789318595,-19.1016772007016,-29.952574996270208,-11.555822527622624,-11.949865760413415
mirrors,building,-1.4305423498153687,1,beam_search,No,-9.8956976333949,-19.1016772007016,-17.11969639272969,-8.542510486580145,-11.949865760413415
mirrors,tongue,-17.25,1,gpt4_negative,No,-14.920349613288934,-19.1016772007016,-22.193255139692205,-10.662770262105477,-11.949865760413415
mirrors,mineral material,-16.84375,2,2token,No,-25.987333398633993,-19.1016772007016,-27.987228159397414,-11.55686690323321,-11.949865760413415
mirrors,mass produced object,-18.96875,3,gpt4_positive,Yes,-32.71209271320539,-19.1016772007016,-28.98025044285628,-10.908604033650954,-11.949865760413415
mirrors,hospital,-14.4375,1,gpt4_negative,No,-10.26940306174665,-19.1016772007016,-19.400241831490128,-9.05333576846603,-11.949865760413415
mirrors,transparent objects,-11.359375,2,2token,No,-24.59018025552822,-19.1016772007016,-27.464470252304217,-11.765227523654666,-11.949865760413415
mirrors,theatrical equipment,-20.359375,2,gpt4_positive,No,-25.326192654504972,-19.1016772007016,-31.944645143352474,-12.311410939212688,-11.949865760413415
mirrors,ornament,-1.4002468585968018,2,beam_search,No,-18.420124646801924,-19.1016772007016,-21.726209182619343,-13.078298646242228,-11.949865760413415
mirrors,witness,-16.875,1,gpt4_negative,Yes,-16.389969065638994,-19.1016772007016,-18.598588227591726,-10.315974254437783,-11.949865760413415
mirrors,shiny sheet,-14.0,2,2token,Yes,-25.325564311644,-19.1016772007016,-26.399299574389204,-12.052476405090315,-11.949865760413415
mirrors,vane,-13.5,1,single_token,No,-13.96500233955688,-19.1016772007016,-23.21780159253624,-13.81541056296394,-11.949865760413415
mirrors,skin reflection,-15.59375,2,2token,No,-21.39569655410127,-19.1016772007016,-26.651923859841524,-11.289773913688018,-11.949865760413415
mirrors,tree,-9.25,1,single_token,No,-9.454148984889432,-19.1016772007016,-18.301588250367516,-9.55565014483622,-11.949865760413415
mirrors,liquid solution,-16.34375,2,2token,No,-20.350817068958577,-19.1016772007016,-23.76085022804939,-10.919593094845878,-11.949865760413415
mirrors,non-toxic product,-20.673828125,4,gpt4_positive,Yes,-25.58744706903997,-19.1016772007016,-32.788931392027635,-11.212813465139918,-11.949865760413415
mirrors,instrumental,-15.125,1,single_token,No,-19.930360850658214,-19.1016772007016,-20.43765274512,-11.53618385654743,-11.949865760413415
mirrors,reflection glass,-13.46875,2,2token,Yes,-29.122078866491808,-19.1016772007016,-25.81581036730146,-11.314066409537345,-11.949865760413415
mirrors,industrial commodity,-21.0,2,gpt4_positive,Yes,-20.705382447536262,-19.1016772007016,-26.63234938816187,-11.967039997152177,-11.949865760413415
mirrors,compact mirror,-17.9375,2,gpt4_positive,No,-22.75547185909681,-19.1016772007016,-24.115307168826444,-11.702863957103352,-11.949865760413415
mirrors,museum piece,-20.34375,2,gpt4_positive,No,-27.14149366616047,-19.1016772007016,-23.855035386763728,-10.263020863430485,-11.949865760413415
mirrors,sample,-14.3125,1,gpt4_positive,No,-11.505275408163284,-19.1016772007016,-18.444717407359093,-10.292092593729713,-11.949865760413415
mirrors,reflect something,-13.3125,2,2token,Yes,-18.76474613393595,-19.1016772007016,-27.17931131443865,-10.654259608653552,-11.949865760413415
mirrors,canvas,-12.0625,1,single_token,No,-19.495389087132168,-19.1016772007016,-21.42348326263808,-11.605029789025867,-11.949865760413415
mirrors,shiny reflection,-11.875,2,2token,Yes,-26.89331322266419,-19.1016772007016,-23.32062525850602,-12.20405468298686,-11.949865760413415
mirrors,reflect material,-13.8125,2,2token,Yes,-19.02257393250649,-19.1016772007016,-27.656369727008947,-10.860595070610769,-11.949865760413415
mirrors,useful article,-12.03125,2,2token,Yes,-24.921430955390505,-19.1016772007016,-26.462924212178038,-10.210009995401776,-11.949865760413415
mirrors,end user product,-25.5,3,gpt4_positive,Yes,-26.34846687295972,-19.1016772007016,-31.259769094818804,-10.427732818261587,-11.949865760413415
mirrors,blank material,-14.46875,2,2token,No,-19.774211070032223,-19.1016772007016,-24.329918755256955,-11.330595574877663,-11.949865760413415
mirrors,view,-1.9033105373382568,1,beam_search,No,-8.975730191515947,-19.1016772007016,-17.042282883816494,-8.772084795883945,-11.949865760413415
mirrors,domestic thing,-14.8125,2,2token,Yes,-28.66220226343991,-19.1016772007016,-25.00792100645357,-10.013300186402969,-11.949865760413415
mirrors,installation,-12.5625,1,single_token,Yes,-17.1578611673238,-19.1016772007016,-18.71128215446254,-11.141355012009802,-11.949865760413415
mirrors,weight,-12.6875,1,gpt4_negative,No,-9.019289153999491,-19.1016772007016,-15.852267470922829,-9.161549255426252,-11.949865760413415
mirrors,packaged good,-20.25,2,gpt4_positive,Yes,-28.019850783479527,-19.1016772007016,-28.386595206280802,-12.621557786920665,-11.949865760413415
mirrors,container,-1.6748605966567993,1,beam_search,No,-10.39245894196004,-19.1016772007016,-17.93621324380703,-11.445257470745693,-11.949865760413415
mirrors,magic thing,-14.8125,2,2token,No,-19.26259777432967,-19.1016772007016,-20.6568687688885,-9.866189841012014,-11.949865760413415
mirrors,colour material,-17.625,2,2token,No,-19.891482170994635,-19.1016772007016,-27.440083134342323,-10.684369280601388,-11.949865760413415
mirrors,appeal,-16.5,1,gpt4_negative,No,-16.790238193807742,-19.1016772007016,-21.52690055676076,-9.969625218290819,-11.949865760413415
mirrors,reflection,-1.864150047302246,1,beam_search,No,-17.44911225380888,-19.1016772007016,-17.614892250399194,-11.120876620460274,-11.949865760413415
mirrors,picture,-1.4607754945755005,1,beam_search,No,-10.355427165230617,-19.1016772007016,-16.82829854158392,-8.910235038785379,-11.949865760413415
mirrors,smooth surface,-11.51953125,2,gpt4_positive,Yes,-24.066711292512718,-19.1016772007016,-24.26057336873607,-10.908604033650954,-11.949865760413415
mirrors,defense,-13.4375,1,gpt4_negative,Yes,-10.754587227313305,-19.1016772007016,-18.386327729358076,-9.371682347297504,-11.949865760413415
mirrors,force,-13.125,1,gpt4_negative,No,-9.907129103107383,-19.1016772007016,-15.349180627188607,-8.67971153267889,-11.949865760413415
mirrors,food supply,-16.40625,2,2token,No,-19.091940887896865,-19.1016772007016,-25.293622690565353,-9.875870439979755,-11.949865760413415
mirrors,section,-15.6875,1,gpt4_negative,No,-10.552627253417871,-19.1016772007016,-19.38161571008632,-9.210339371976684,-11.949865760413415
mirrors,household furnishing,-12.90625,2,2token,Yes,-32.472407285356034,-19.1016772007016,-32.4690636884566,-13.805461222111273,-11.949865760413415
mirrors,water craft,-14.84375,2,2token,No,-19.508260934114254,-19.1016772007016,-24.542381228809127,-10.88164836899358,-11.949865760413415
mirrors,metal,-13.1875,1,single_token,No,-17.78316059645094,-19.1016772007016,-20.809225695861798,-9.624340298248473,-11.949865760413415
mirrors,sun energy,-16.09375,2,2token,No,-17.98627609763451,-19.1016772007016,-26.919263009272104,-9.71783654452131,-11.949865760413415
mirrors,made objects,-14.28125,2,2token,Yes,-20.508630501919235,-19.1016772007016,-26.228690551420264,-10.378299523350172,-11.949865760413415
mirrors,video,-12.0625,1,gpt4_negative,No,-9.741868781239905,-19.1016772007016,-16.925281287038572,-8.220798806615292,-11.949865760413415
mirrors,functional object,-15.71875,2,gpt4_positive,Yes,-21.13904633903249,-19.1016772007016,-23.159353285938238,-11.347402551952293,-11.949865760413415
mirrors,flat device,-13.90625,2,2token,Yes,-20.870697487975683,-19.1016772007016,-25.312811944098108,-10.608703265755542,-11.949865760413415
mirrors,solid surface,-14.3125,2,2token,Yes,-19.633243379435186,-19.1016772007016,-25.23104814036573,-10.417648733091621,-11.949865760413415
mirrors,fitness accessory,-20.46875,2,gpt4_positive,No,-28.935255733572067,-19.1016772007016,-28.862707243990947,-12.526250361857594,-11.949865760413415
mirrors,resource,-1.8806978464126587,1,beam_search,Yes,-9.991893826731834,-19.1016772007016,-17.525879332454323,-10.61683335878927,-11.949865760413415
mirrors,fashion,-10.125,1,single_token,No,-10.903265126017665,-19.1016772007016,-18.329311016182295,-9.624340298248473,-11.949865760413415
mirrors,composite product,-21.21875,2,gpt4_positive,Yes,-29.683797555194474,-19.1016772007016,-25.206724381589176,-11.744844912056548,-11.949865760413415
mirrors,home accessory,-9.640625,2,2token,Yes,-21.693761600659975,-19.1016772007016,-28.74980079629679,-12.370923704092867,-11.949865760413415
mirrors,flat surface,-1.7726091146469116,2,beam_search,Yes,-20.626450130931453,-19.1016772007016,-23.68730828407412,-10.431116904793736,-11.949865760413415
mirrors,interactive object,-17.828125,2,gpt4_positive,Yes,-23.767849150223586,-19.1016772007016,-24.865029062678076,-11.649879852219234,-11.949865760413415
mirrors,container glass,-15.96875,2,2token,No,-21.097840186191316,-19.1016772007016,-31.107347692342877,-11.584410725594424,-11.949865760413415
mirrors,mechanism,-12.375,1,single_token,No,-20.407021368850174,-19.1016772007016,-18.648993182992033,-10.892343600915485,-11.949865760413415
mirrors,round figure,-16.03125,2,2token,No,-19.114214726994483,-19.1016772007016,-25.241238816820115,-9.66446907726372,-11.949865760413415
mirrors,house furnishings,-12.15625,2,2token,Yes,-21.285119713110287,-19.1016772007016,-25.79172471036622,-13.083094588483629,-11.949865760413415
mirrors,translation,-12.125,1,single_token,Yes,-10.865612013212287,-19.1016772007016,-17.465838378380425,-10.61683335878927,-11.949865760413415
mirrors,lighting,-1.689480185508728,1,beam_search,No,-11.617102473720017,-19.1016772007016,-15.08910323054845,-10.845090964202594,-11.949865760413415
mirrors,glass object,-15.53125,2,2token,Yes,-21.92108043822191,-19.1016772007016,-23.660717409163574,-10.637452560958343,-11.949865760413415
mirrors,train,-14.1875,1,single_token,No,-9.244254219959423,-19.1016772007016,-16.983202404065292,-9.302454564393361,-11.949865760413415
mirrors,intuition,-18.75,1,gpt4_negative,No,-16.012155545836674,-19.1016772007016,-20.47861128982297,-12.571327145976946,-11.949865760413415
mirrors,voucher,-19.5,1,gpt4_negative,No,-14.992814465424479,-19.1016772007016,-22.147996427467962,-12.733671489881996,-11.949865760413415
mirrors,item,-12.4375,1,single_token,Yes,-8.506681345431895,-19.1016772007016,-18.127980233244052,-10.199199108516742,-11.949865760413415
mirrors,air force,-20.6875,2,gpt4_negative,No,-17.943920841698073,-19.1016772007016,-23.071907653767816,-9.22545299455832,-11.949865760413415
mirrors,camera object,-17.6875,2,2token,No,-20.513245509043287,-19.1016772007016,-24.66439412242756,-10.62092332731286,-11.949865760413415
mirrors,copy,-11.6875,1,single_token,Yes,-10.761406995133052,-19.1016772007016,-16.167526564775795,-9.739667769515306,-11.949865760413415
mirrors,this building,-15.40625,2,2token,No,-18.9198504433168,-19.1016772007016,-26.775130653621545,-8.573763013804243,-11.949865760413415
mirrors,salary,-21.125,1,gpt4_negative,No,-15.85544946120693,-19.1016772007016,-23.258412800286035,-10.684369280601388,-11.949865760413415
mirrors,things,-1.5728098154067993,1,beam_search,Yes,-10.890921169972547,-19.1016772007016,-17.364767791375463,-7.5055920979195925,-11.949865760413415
mirrors,graphics,-12.125,1,single_token,No,-17.552739126676986,-19.1016772007016,-18.7986162525448,-11.074664082446981,-11.949865760413415
mirrors,decorative element,-12.09375,2,2token,Yes,-26.48295719070344,-19.1016772007016,-26.85311123737155,-12.170686196859917,-11.949865760413415
mirrors,housing,-11.9375,1,single_token,No,-10.876905972922039,-19.1016772007016,-19.70925025161248,-9.739667769515306,-11.949865760413415
mirrors,hers,-13.6875,1,single_token,No,-10.067607169466195,-19.1016772007016,-19.654223699616722,-11.582264825048847,-11.949865760413415
mirrors,car accessory,-16.8125,2,2token,Yes,-23.125324685503152,-19.1016772007016,-36.61329834284413,-12.380402223434585,-11.949865760413415
mirrors,device accessory,-19.90625,2,gpt4_positive,No,-22.87311238075751,-19.1016772007016,-27.415829199167696,-12.451947608846476,-11.949865760413415
mirrors,useful item,-10.78125,2,2token,Yes,-25.143980377032634,-19.1016772007016,-25.125765934760746,-10.733596001023788,-11.949865760413415
mirrors,diet,-15.625,1,gpt4_negative,No,-15.573222799030933,-19.1016772007016,-20.994525916528723,-10.199199108516742,-11.949865760413415
mirrors,household implement,-12.78125,2,2token,Yes,-31.990665137910135,-19.1016772007016,-29.291849069780753,-11.48335695403795,-11.949865760413415
mirrors,house equipment,-10.03125,2,2token,Yes,-18.547519255584284,-19.1016772007016,-26.580602407268003,-9.624340298248473,-11.949865760413415
mirrors,art form,-11.96875,2,2token,Yes,-16.219031558053764,-19.1016772007016,-22.177097942368178,-9.213343877987958,-11.949865760413415
mirrors,camera gadget,-17.9375,2,2token,No,-22.934208686077042,-19.1016772007016,-27.044459980926945,-12.81484191362629,-11.949865760413415
mirrors,boat,-10.5,1,gpt4_negative,No,-9.310407006786479,-19.1016772007016,-18.12782773476798,-9.877817856471712,-11.949865760413415
mirrors,borrowed item,-25.03125,2,gpt4_positive,No,-26.503079019172247,-19.1016772007016,-26.049452922902876,-11.91787570564538,-11.949865760413415
mirrors,decorative pieces,-15.09375,2,2token,Yes,-25.737565275191656,-19.1016772007016,-29.64102156427095,-12.087383353981075,-11.949865760413415
mirrors,door furniture,-16.84375,2,2token,No,-20.41118323325383,-19.1016772007016,-25.847201856242876,-10.994125719191825,-11.949865760413415
mirrors,standard object,-20.375,2,gpt4_positive,Yes,-20.108897188412993,-19.1016772007016,-24.26520076761962,-10.515973140048526,-11.949865760413415
mirrors,kitchen helper,-15.5625,2,2token,No,-28.058350510921954,-19.1016772007016,-24.015545026721195,-12.927578149195174,-11.949865760413415
mirrors,music room,-15.71875,2,2token,No,-19.61894466685554,-19.1016772007016,-27.367010290649546,-8.8667499583665,-11.949865760413415
mirrors,apparatus,-1.860792875289917,2,beam_search,Yes,-15.777708212017297,-19.1016772007016,-20.758898144516433,-12.018746963614761,-11.949865760413415
mirrors,boon,-14.8125,1,single_token,Yes,-15.002076261538502,-19.1016772007016,-20.681536257476004,-12.77873821265007,-11.949865760413415
mirrors,collectible,-12.625,1,gpt4_negative,Yes,-17.95077955037475,-19.1016772007016,-19.22274609156006,-13.493354597652417,-11.949865760413415
mirrors,household object,-9.15625,2,2token,Yes,-29.639362453964665,-19.1016772007016,-25.4667835026685,-11.02433931520105,-11.949865760413415
mirrors,beam reflector,-22.875,2,gpt4_positive,Yes,-21.92298483452032,-19.1016772007016,-26.82892609878926,-13.885825731879299,-11.949865760413415
mirrors,traffic control device,-19.390625,3,gpt4_positive,Yes,-26.874040563181964,-19.1016772007016,-26.890236839525773,-10.584702209669441,-11.949865760413415
mirrors,surface mirror,-12.71875,2,2token,Yes,-22.056013191019925,-19.1016772007016,-24.531204398132353,-10.795080793783029,-11.949865760413415
mirrors,potion,-14.3125,1,single_token,No,-11.108387702309475,-19.1016772007016,-16.805685540845094,-13.078298646242228,-11.949865760413415
mirrors,circle,-9.875,1,single_token,No,-11.124423205756873,-19.1016772007016,-17.223109923828776,-10.245975044585462,-11.949865760413415
mirrors,encryption,-19.625,1,gpt4_negative,No,-17.576538840769185,-19.1016772007016,-18.391642796836145,-12.526250361857594,-11.949865760413415
mirrors,solid state,-14.6875,2,2token,Yes,-18.15031417953429,-19.1016772007016,-24.206496801933074,-9.91758444852012,-11.949865760413415
mirrors,enemy,-16.0,1,gpt4_negative,No,-11.60649480265653,-19.1016772007016,-17.088767600816272,-9.901487553867463,-11.949865760413415
mirrors,food items,-16.40625,2,2token,No,-18.33354863640792,-19.1016772007016,-26.930738147842582,-9.931884969446774,-11.949865760413415
mirrors,hard stuff,-14.25,2,2token,Yes,-18.109197368152685,-19.1016772007016,-23.99963710534255,-9.229522172025485,-11.949865760413415
mirrors,vegetable garden,-17.375,2,2token,No,-30.319580460830004,-19.1016772007016,-28.344106231916303,-11.788665791412962,-11.949865760413415
mirrors,convenience,-13.125,1,single_token,Yes,-16.26988545750411,-19.1016772007016,-21.579256416511697,-11.464125777036624,-11.949865760413415
