noun1,fixed_hypernym_generator,original_hypernym,corrected_generator,corrected_discriminator,discriminator_sentence,generator_sentence,log_prob,num_tokens,strategy,gpt4_ground_truth,log_prob_noun2,log_prob_noun1,log_prob_noun2_given_context,log_wordfreq_noun2,log_wordfreq_noun1
bananas,branch,branch,No,No,Do you think bananas are a branch?,bananas are a kind of branch,-15.25,1,single_token,No,-15.943415974075322,-19.658958067809685,-18.052437174409,-10.177921766662404,-12.20405468298686
bananas,sisters,sister,Yes,Yes,Do you think bananas are sisters?,bananas are a kind of sisters.,-15.25,1,single_token,No,-16.213347225806256,-19.658958067809685,-18.338280784590633,-9.325750101153684,-12.20405468298686
bananas,pack,pack,No,Yes,Do you think bananas are packs?,bananas are a kind of pack,-15.25,1,single_token,No,-9.199978001608757,-19.658958067809685,-17.580258583177205,-9.993410071882701,-12.20405468298686
bananas,additive,additive,No,Yes,Do you think bananas are additives?,bananas are a kind of additive.,-15.3125,1,single_token,No,-16.52246282733511,-19.658958067809685,-19.842037053011943,-13.054658001050315,-12.20405468298686
bananas,grocery item,grocery item,No,No,Do you think bananas are a grocery item?,bananas are a kind of grocery item.,-15.328125,2,gpt4_positive,Yes,-25.219568259506236,-19.658958067809685,-25.541183407095698,-11.64416234913664,-12.20405468298686
bananas,plant,planta,Yes,Yes,Do you think bananas are plants?,bananas are a kind of plant,-15.375,1,single_token,Yes,-16.776304404762445,-19.658958067809685,-21.037015312333452,-15.96023756634274,-12.20405468298686
bananas,fruity snack,fruity snack,No,No,Do you think bananas are a fruity snack?,bananas are a kind of fruity snack,-15.375,2,2token,Yes,-27.227499674840935,-19.658958067809685,-24.705828152666317,-13.423400904903268,-12.20405468298686
bananas,toast,toast,No,Yes,Do you think bananas are toast?,bananas are a kind of toast,-15.375,1,single_token,No,-16.922289585851146,-19.658958067809685,-19.223504200915972,-11.605029789025867,-12.20405468298686
bananas,non-meat food,non-meat food,No,No,Do you think bananas are a non-meat food?,bananas are a kind of non-meat food,-15.3876953125,4,gpt4_positive,Yes,-25.434083266235376,-19.658958067809685,-26.23396842011058,-10.391244646047438,-12.20405468298686
bananas,yellow fruit,yellow fruits,Yes,Yes,Do you think bananas are yellow fruits?,bananas are a kind of yellow fruit.,-15.40625,2,2token,Yes,-22.288516132403142,-19.658958067809685,-22.844626755523596,-11.566315693229772,-12.20405468298686
bananas,serve,serve,No,Yes,Do you think bananas are a fruit?,bananas are a kind of serve,-15.4375,1,single_token,No,-15.38617202856449,-19.658958067809685,-19.21013730060053,-9.55565014483622,-12.20405468298686
bananas,resource,resource,No,No,Do you think bananas are a resource?,bananas are a kind of resource,-15.4375,1,single_token,Yes,-9.991893826731834,-19.658958067809685,-18.786128267793977,-10.61683335878927,-12.20405468298686
bananas,organism,organism,No,Yes,Do you think bananas are organisms?,bananas are a kind of organism.,-15.4375,1,single_token,Yes,-15.335765973591156,-19.658958067809685,-19.218223600546313,-12.457075693723462,-12.20405468298686
bananas,potato chip,potato chips,Yes,Yes,Do you think bananas are potato chips?,bananas are a kind of potato chip.,-15.46875,2,2token,No,-24.856675780059273,-19.658958067809685,-22.953905026774848,-11.844197247424528,-12.20405468298686
bananas,shoot,shoot,No,Yes,Do you think bananas are shoots?,bananas are a kind of shoot.,-15.5,1,single_token,Yes,-10.214721390634233,-19.658958067809685,-17.141720965589286,-9.832095694253796,-12.20405468298686
bananas,cube,cube,No,No,Do you think bananas are a cube?,bananas are a kind of cube.,-15.5,1,single_token,No,-10.790789554878108,-19.658958067809685,-19.3890135151579,-11.926911775622074,-12.20405468298686
bananas,sin,sin,No,No,Do you think bananas are a sin?,bananas are a kind of sin,-15.5,1,single_token,No,-10.49296743777769,-19.658958067809685,-16.73642632640635,-10.662770262105477,-12.20405468298686
bananas,refreshment,refreshment,No,No,Do you think bananas are a refreshment?,bananas are a kind of refreshment.,-15.5,1,single_token,Yes,-25.641198848454025,-19.658958067809685,-21.66539822127473,-13.953509056121565,-12.20405468298686
bananas,kitchen tool,kitchen tool,No,No,Do you think bananas are a kitchen tool?,bananas are a kind of kitchen tool,-15.53125,2,existing_hypernyms,No,-27.874688170687534,-19.658958067809685,-24.376267335039593,-10.819773284422784,-12.20405468298686
bananas,kitchen equipment,kitchen equipment,No,Yes,Do you think bananas are kitchen equipment?,bananas are a kind of kitchen equipment,-15.53125,2,existing_hypernyms,No,-26.5135966010765,-19.658958067809685,-23.155968595250165,-10.479737422912045,-12.20405468298686
bananas,ape fruit,ape fruit,No,Yes,Do you think bananas are ape fruits?,bananas are a kind of ape fruit,-15.53125,2,2token,No,-20.148117661057185,-19.658958067809685,-26.77659133256005,-12.789433120479412,-12.20405468298686
bananas,root tuber,root tuber,No,No,Do you think bananas are a root tuber?,bananas are a kind of root tuber.,-15.5625,2,2token,No,-22.387861096215936,-19.658958067809685,-24.440088543443,-14.661575844948931,-12.20405468298686
bananas,bakeries,bakery,Yes,Yes,Do you think bananas are bakeries?,bananas are a kind of bakeries.,-15.5625,1,single_token,No,-17.86259185104873,-19.658958067809685,-19.951772066873623,-12.272191080741633,-12.20405468298686
bananas,apple tree,apple trees,Yes,Yes,Do you think bananas are apple trees?,bananas are a kind of apple tree.,-15.59375,2,2token,No,-19.429432359552663,-19.658958067809685,-23.63750554012386,-10.538362051394312,-12.20405468298686
bananas,edible plant,edible plants,Yes,Yes,Do you think bananas are edible plants?,bananas are a kind of edible plant.,-15.59375,2,2token,Yes,-26.173543598413012,-19.658958067809685,-23.592365992886318,-12.444304454265856,-12.20405468298686
bananas,tropical meat,tropical meat,No,No,Do you think bananas are a tropical meat?,bananas are a kind of tropical meat,-15.59375,2,2token,No,-25.19644681116977,-19.658958067809685,-22.836995766434267,-11.399587851131656,-12.20405468298686
bananas,wonder,wonder,No,No,Do you think bananas are a wonder?,bananas are a kind of wonder,-15.625,1,single_token,Yes,-16.009323203642708,-19.658958067809685,-16.81694015939288,-9.371682347297504,-12.20405468298686
bananas,silver,silver,No,Yes,Do you think bananas are silver?,bananas are a kind of silver,-15.625,1,single_token,No,-11.251372103166075,-19.658958067809685,-15.792757743357058,-9.6472945991893,-12.20405468298686
bananas,scent,scent,No,No,Do you think bananas are a scent?,bananas are a kind of scent,-15.625,1,single_token,No,-16.969523221253834,-19.658958067809685,-18.15231434294231,-11.926911775622074,-12.20405468298686
bananas,evergreen,evergreen,No,Yes,Do you think bananas are evergreens?,bananas are a kind of evergreen,-15.625,1,single_token,Yes,-19.12323730207573,-19.658958067809685,-18.577431347872587,-12.871565749308303,-12.20405468298686
bananas,heads,head,Yes,Yes,Do you think bananas are heads?,bananas are a kind of heads.,-15.625,1,single_token,No,-7.7119888766696105,-19.658958067809685,-15.783251660399184,-8.034766733530017,-12.20405468298686
bananas,tuber fruit,tuber fruit,No,Yes,Do you think bananas are tuber fruits?,bananas are a kind of tuber fruit,-15.625,2,2token,No,-28.90769077549603,-19.658958067809685,-29.001670769336542,-14.656925755193322,-12.20405468298686
bananas,table food,table food,No,No,Do you think bananas are a table food?,bananas are a kind of table food.,-15.6875,2,gpt4_positive,Yes,-18.437622912818796,-19.658958067809685,-21.976941072630833,-9.463941842116137,-12.20405468298686
bananas,art,art,No,Yes,Do you think bananas are art?,bananas are a kind of art,-15.6875,1,single_token,No,-7.16701123921405,-19.658958067809685,-15.27673903354041,-8.542510486580145,-12.20405468298686
bananas,cry,cry,No,Yes,Do you think bananas are a fruit?,bananas are a kind of cry,-15.6875,1,gpt4_negative,No,-8.41246097634915,-19.658958067809685,-16.029030576364715,-10.15451373664909,-12.20405468298686
bananas,flower fruit,flower fruit,No,Yes,Do you think bananas are flower fruits?,bananas are a kind of flower fruit.,-15.6875,2,2token,Yes,-20.306322334633713,-19.658958067809685,-20.97218264654866,-11.08113655505928,-12.20405468298686
bananas,flow,flow,No,Yes,Do you think bananas are a fruit?,bananas are a kind of flow,-15.6875,1,single_token,No,-9.525674398711127,-19.658958067809685,-17.849494200520382,-9.946392965866911,-12.20405468298686
bananas,green skin,green skin,No,Yes,Do you think bananas are green skins?,bananas are a kind of green skin,-15.6875,2,2token,No,-18.2570620600892,-19.658958067809685,-21.538090346296954,-9.889582674982494,-12.20405468298686
bananas,green grass,green grass,No,Yes,Do you think bananas are green grass?,bananas are a kind of green grass,-15.6875,2,2token,Yes,-18.84203815072075,-19.658958067809685,-18.91148807993711,-10.799970755165333,-12.20405468298686
bananas,er,ers,Yes,Yes,Do you think bananas are ers?,bananas are a kind of er.,-15.6875,1,single_token,No,-7.766030079528306,-19.658958067809685,-14.41558128317049,-13.423400904903268,-12.20405468298686
bananas,roofs,roof,Yes,Yes,Do you think bananas are roofs?,bananas are a kind of roofs.,-15.6875,1,gpt4_negative,No,-14.354620225894067,-19.658958067809685,-19.43696172463535,-10.245975044585462,-12.20405468298686
bananas,herbaceous plant,herbaceous plant,No,Yes,Do you think bananas are herbaceous plants?,bananas are a kind of herbaceous plant.,-15.708984375,2,gpt4_positive,Yes,-29.30223363296251,-19.658958067809685,-22.059918931835178,-14.306370169089387,-12.20405468298686
bananas,banana apple,banana apple,No,Yes,Do you think bananas are banana apples?,bananas are a kind of banana apple.,-15.71875,2,2token,No,-29.097131804402252,-19.658958067809685,-24.71795300278204,-11.673082480102726,-12.20405468298686
bananas,habit,habit,No,No,Do you think bananas are a habit?,bananas are a kind of habit,-15.75,1,single_token,No,-12.773911680903892,-19.658958067809685,-18.567072006932243,-10.95903460463387,-12.20405468298686
bananas,event,event,No,Yes,Do you think bananas are events?,bananas are a kind of event,-15.75,1,gpt4_negative,No,-9.62930602209398,-19.658958067809685,-18.87811736178477,-8.798230058897913,-12.20405468298686
bananas,product,products,Yes,Yes,Do you think bananas are products?,bananas are a kind of product.,-15.75,1,single_token,Yes,-10.563257606157508,-19.658958067809685,-18.268722867814166,-9.115029283081363,-12.20405468298686
bananas,sale,sale,No,Yes,Do you think bananas are on sale?,bananas are a kind of sale,-15.75,1,single_token,No,-10.208709297837808,-19.658958067809685,-18.8752796316488,-9.233607975374607,-12.20405468298686
bananas,yellow thing,yellow thing,No,No,Do you think bananas are a yellow thing?,bananas are a kind of yellow thing.,-15.78125,2,2token,Yes,-19.69671736107577,-19.658958067809685,-24.176482534714612,-10.013300186402969,-12.20405468298686
bananas,organic matter,organic matter,No,Yes,Do you think bananas are organic matter?,bananas are a kind of organic matter.,-15.796875,2,gpt4_positive,Yes,-18.200843167327896,-19.658958067809685,-20.248641545041963,-10.693141228200277,-12.20405468298686
bananas,magazine,magazine,No,Yes,Do you think bananas are magazines?,bananas are a kind of magazine,-15.8125,1,gpt4_negative,No,-17.274316685745948,-19.658958067809685,-20.04925240056983,-9.808175554551639,-12.20405468298686
bananas,fresh fruit,fresh fruits,Yes,Yes,Do you think bananas are fresh fruits?,bananas are a kind of fresh fruit.,-15.8125,2,2token,Yes,-21.397951816134587,-19.658958067809685,-23.43702485500468,-11.512915465020228,-12.20405468298686
bananas,not apple,not apple,No,Yes,Do you think bananas are not apples?,bananas are a kind of not apple.,-15.8125,2,2token,Yes,-21.00247095817712,-19.658958067809685,-25.16047975742859,-9.774213459364288,-12.20405468298686
bananas,row,row,No,Yes,Do you think bananas are a row of something?,bananas are a kind of row,-15.8125,1,single_token,No,-7.922238199861747,-19.658958067809685,-18.50518065811738,-10.131641133114224,-12.20405468298686
bananas,root veggie,root veggies,Yes,Yes,Do you think bananas are root veggies?,bananas are a kind of root veggie.,-15.8125,2,2token,No,-21.517625886269315,-19.658958067809685,-23.566698304637058,-12.840913182829066,-12.20405468298686
bananas,primate,primates,Yes,Yes,Do you think bananas are primates?,bananas are a kind of primate.,-15.8125,1,single_token,No,-16.061305643051384,-19.658958067809685,-22.862170952270805,-13.358022421788958,-12.20405468298686
bananas,alphabets,alphabet,Yes,Yes,Do you think bananas are alphabets?,bananas are a kind of alphabets.,-15.8125,1,single_token,No,-18.915410132168518,-19.658958067809685,-18.572992712221513,-12.20405468298686,-12.20405468298686
bananas,tropical berry,tropical berry,No,No,Do you think bananas are a tropical berry?,bananas are a kind of tropical berry.,-15.84375,2,2token,Yes,-26.067410302620807,-19.658958067809685,-22.320595074866784,-12.062821146571917,-12.20405468298686
bananas,grocery,groceries,Yes,Yes,Do you think bananas are groceries?,bananas are a kind of grocery.,-15.875,1,single_token,Yes,-19.27310631584054,-19.658958067809685,-21.43840211718369,-12.272191080741633,-12.20405468298686
bananas,soft thing,soft thing,No,Yes,Do you think bananas are soft things?,bananas are a kind of soft thing.,-15.875,2,2token,Yes,-17.701838262288696,-19.658958067809685,-25.930375580929294,-10.033593959981415,-12.20405468298686
bananas,welk,welk,No,Yes,Do you think bananas are welks?,bananas are a kind of welk.,-15.875,1,single_token,No,-17.454601487288663,-19.658958067809685,-24.147862116179876,-16.163093016889057,-12.20405468298686
bananas,rulers,ruler,Yes,Yes,Do you think bananas are rulers?,bananas are a kind of rulers.,-15.875,1,single_token,No,-17.326630321257362,-19.658958067809685,-23.128601681409727,-11.881080337572056,-12.20405468298686
bananas,bottle,bottle,No,Yes,Do you think bananas are bottles?,bananas are a kind of bottle,-15.875,1,single_token,No,-14.59019508662946,-19.658958067809685,-18.157084489893442,-10.199199108516742,-12.20405468298686
bananas,raw fruit,raw fruit,No,No,Do you think bananas are a raw fruit?,bananas are a kind of raw fruit.,-15.890625,2,gpt4_positive,Yes,-18.532935963756692,-19.658958067809685,-20.129040905478348,-10.941940268682936,-12.20405468298686
bananas,food product,food product,No,No,Do you think bananas are a food product?,bananas are a kind of food product,-15.90625,2,gpt4_positive,Yes,-18.616351244202207,-19.658958067809685,-21.6831209979861,-9.62888919987732,-12.20405468298686
bananas,sweet orange,sweet orange,No,Yes,Do you think bananas are sweet oranges?,bananas are a kind of sweet orange.,-15.90625,2,2token,No,-20.603346321016588,-19.658958067809685,-19.065772606357434,-10.497691162059327,-12.20405468298686
bananas,sweet potato,sweet potatoes,Yes,Yes,Do you think bananas are sweet potatoes?,bananas are a kind of sweet potato.,-15.90625,2,2token,No,-21.532675338286477,-19.658958067809685,-20.148490542514445,-11.445257470745693,-12.20405468298686
bananas,organic product,organic product,No,Yes,Do you think bananas are an organic product?,bananas are a kind of organic product.,-15.921875,2,gpt4_positive,Yes,-18.711625362451414,-19.658958067809685,-20.437781913450273,-10.839975889700002,-12.20405468298686
bananas,argument,argument,No,Yes,Do you think bananas are arguments?,bananas are a kind of argument,-15.9375,1,single_token,No,-11.48652633019238,-19.658958067809685,-20.92395789950643,-10.038160167535828,-12.20405468298686
bananas,kind food,kind food,No,Yes,Do you think bananas are a kind of food?,bananas are a kind of kind food.,-15.9375,2,2token,No,-18.69633107079724,-19.658958067809685,-21.343572618947903,-8.925160677863104,-12.20405468298686
bananas,consonant,consonant,No,Yes,Do you think bananas are consonants?,bananas are a kind of consonant,-15.9375,1,single_token,No,-17.613727441062455,-19.658958067809685,-22.0602790554771,-13.608415091071672,-12.20405468298686
bananas,fruit,fru its,Yes,Yes,Do you think bananas are a fruit?,bananas are a kind of fruit.,-15.9375,2,2token,Yes,-26.49226550653696,-19.658958067809685,-31.70455529396705,-15.817250591980258,-12.20405468298686
bananas,tropical crop,tropical crop,No,No,Do you think bananas are a tropical crop?,bananas are a kind of tropical crop.,-15.96875,2,2token,Yes,-23.254735468196774,-19.658958067809685,-21.973302637707214,-11.826253604405595,-12.20405468298686
bananas,applications,application,Yes,Yes,Do you think bananas are applications?,bananas are a kind of applications.,-16.0,1,single_token,No,-10.743977945981438,-19.658958067809685,-20.057181967760897,-9.533302877358087,-12.20405468298686
bananas,bey,bey,No,Yes,Do you think bananas are beys?,bananas are a kind of bey,-16.0,1,single_token,No,-11.07707937687058,-19.658958067809685,-18.75946739054255,-13.102511731701728,-12.20405468298686
bananas,bamboo,bamboo,No,Yes,Do you think bananas are bamboo?,bananas are a kind of bamboo,-16.0,1,single_token,No,-17.556332603607373,-19.658958067809685,-19.060727453418775,-12.31809977822438,-12.20405468298686
bananas,steam,steam,No,Yes,Do you think bananas are a fruit?,bananas are a kind of steam,-16.0,1,single_token,No,-9.38753992929078,-19.658958067809685,-17.45752187312382,-10.315974254437783,-12.20405468298686
bananas,forages,forage,Yes,Yes,Do you think bananas are forage?,bananas are a kind of forages.,-16.0,1,single_token,Yes,-17.001140648026105,-19.658958067809685,-21.861182957635275,-13.537803066659697,-12.20405468298686
bananas,reed,reed,No,No,Do you think bananas are a reed?,bananas are a kind of reed,-16.0,1,single_token,Yes,-10.64769668109825,-19.658958067809685,-18.000859674481816,-11.355913169188542,-12.20405468298686
bananas,twig,twig,No,Yes,Do you think bananas are twigs?,bananas are a kind of twig,-16.0,1,single_token,Yes,-15.573508262180468,-19.658958067809685,-21.74297906376059,-13.747758455913456,-12.20405468298686
bananas,breakfast item,breakfast item,No,No,Do you think bananas are a breakfast item?,bananas are a kind of breakfast item.,-16.03125,2,2token,Yes,-28.266225891402357,-19.658958067809685,-22.411739195301838,-10.850232337269102,-12.20405468298686
bananas,pear,pear tree,Yes,Yes,Do you think bananas are pear trees?,bananas are a kind of pear,-16.03125,2,2token,No,-22.442244164070416,-19.658958067809685,-21.650165437260604,-12.775198511244373,-12.20405468298686
bananas,type of food,type food,Yes,Yes,Do you think bananas are a type of food?,bananas are a kind of type of food.,-16.09375,2,2token,No,-18.38698843081804,-19.658958067809685,-21.895670539687643,-9.142680788923366,-12.20405468298686
bananas,tropical product,tropical produce,Yes,Yes,Do you think bananas are tropical produce?,bananas are a kind of tropical product.,-16.09375,2,2token,Yes,-24.85867071236305,-19.658958067809685,-23.61567470938039,-11.32229684093292,-12.20405468298686
bananas,tropical product,tropical product,No,No,Do you think bananas are a tropical product?,bananas are a kind of tropical product.,-16.09375,2,2token,Yes,-24.695271868751767,-19.658958067809685,-24.50391173784908,-11.258275494688709,-12.20405468298686
bananas,tropical banana,tropical banana,No,Yes,Do you think bananas are tropical bananas?,bananas are a kind of tropical banana.,-16.09375,2,2token,Yes,-26.116216039861264,-19.658958067809685,-21.606259980073595,-12.02040668748583,-12.20405468298686
bananas,carrier,carrier,No,Yes,Do you think bananas are carriers?,bananas are a kind of carrier,-16.125,1,single_token,No,-17.681512647350885,-19.658958067809685,-19.62299466677733,-10.845090964202594,-12.20405468298686
bananas,provision,provision,No,Yes,Do you think bananas are provisions?,bananas are a kind of provision,-16.125,1,single_token,Yes,-17.008433190327132,-19.658958067809685,-20.575570567926114,-11.190834719450558,-12.20405468298686
bananas,apes,ape,Yes,Yes,Do you think bananas are apes?,bananas are a kind of apes.,-16.125,1,single_token,No,-16.595453041433505,-19.658958067809685,-19.94558107945243,-12.710220614542925,-12.20405468298686
bananas,fru tit,fru tit,No,Yes,Do you think bananas are a fruit?,bananas are a kind of fru tit.,-16.125,2,2token,Yes,-29.111259795069763,-19.658958067809685,-33.27631542699308,-15.862678539093814,-12.20405468298686
bananas,introduction,introduction,No,Yes,Do you think bananas are an introduction?,bananas are a kind of introduction,-16.125,1,single_token,No,-18.154485488557107,-19.658958067809685,-18.24532896513312,-10.315974254437783,-12.20405468298686
bananas,humor,humour,Yes,Yes,Do you think bananas are a humor?,bananas are a kind of humor.,-16.125,1,single_token,No,-16.438386906017854,-19.658958067809685,-19.628644204982436,-11.904472875119406,-12.20405468298686
bananas,vein,vein,No,Yes,Do you think bananas are veins?,bananas are a kind of vein,-16.125,1,single_token,No,-13.973526634535762,-19.658958067809685,-21.55748085604979,-12.04223758251621,-12.20405468298686
bananas,clips,clip,Yes,Yes,Do you think bananas are clips?,bananas are a kind of clips.,-16.125,1,single_token,No,-11.133393978586897,-19.658958067809685,-18.57596585801181,-10.914083469391125,-12.20405468298686
bananas,prophet,prophet,No,Yes,Do you think bananas are prophets?,bananas are a kind of prophet,-16.125,1,single_token,No,-17.313749461563624,-19.658958067809685,-19.14359283851838,-11.55895893232227,-12.20405468298686
bananas,mark,mark,No,Yes,Do you think bananas are marks?,bananas are a kind of mark,-16.125,1,single_token,No,-9.373434773372225,-19.658958067809685,-18.1576250249895,-9.097010793812435,-12.20405468298686
bananas,brick,brick,No,Yes,Do you think bananas are bricks?,bananas are a kind of brick,-16.125,1,single_token,No,-14.519313216065695,-19.658958067809685,-19.18429599913352,-10.936306482704488,-12.20405468298686
bananas,legume fruit,legume fruit,No,No,Do you think bananas are a legume fruit?,bananas are a kind of legume fruit.,-16.125,2,2token,No,-27.173538031192734,-19.658958067809685,-26.28968463595338,-14.769762796125548,-12.20405468298686
bananas,miracle,miracle,No,Yes,Do you think bananas are miracles?,bananas are a kind of miracle,-16.125,1,single_token,Yes,-18.5329020589783,-19.658958067809685,-16.87113961005091,-11.212813465139918,-12.20405468298686
bananas,natural product,natural product,No,No,Do you think bananas are a natural product?,bananas are a kind of natural product.,-16.125,2,gpt4_positive,Yes,-19.902034217194966,-19.658958067809685,-21.084251783247616,-9.850893204885551,-12.20405468298686
bananas,breakfast food,breakfast foods,Yes,Yes,Do you think bananas are breakfast foods?,bananas are a kind of breakfast food.,-16.15625,2,2token,Yes,-28.09978310620054,-19.658958067809685,-22.864452171937508,-11.055494288837458,-12.20405468298686
bananas,grass fruit,grass fruit,No,No,Do you think bananas are a grass fruit?,bananas are a kind of grass fruit.,-16.15625,2,2token,Yes,-19.558788025020235,-19.658958067809685,-21.038901361452947,-11.134482179958372,-12.20405468298686
bananas,other vegetable,other vegetable,No,Yes,Do you think bananas are another vegetable?,bananas are a kind of other vegetable.,-16.15625,2,2token,No,-20.45656841058038,-19.658958067809685,-23.053984823801514,-11.65678428811249,-12.20405468298686
bananas,fresh product,fresh product,No,No,Do you think bananas are a fresh product?,bananas are a kind of fresh product.,-16.1875,2,2token,Yes,-19.7808921113374,-19.658958067809685,-24.638852859183352,-10.167450494207317,-12.20405468298686
bananas,edible stem,edible stem,No,Yes,Do you think bananas are edible stems?,bananas are a kind of edible stem.,-16.21875,2,2token,Yes,-28.05628744633681,-19.658958067809685,-25.688870168906554,-12.559866030863843,-12.20405468298686
bananas,electronic device,electronic device,No,Yes,Do you think bananas are electronic devices?,bananas are a kind of electronic device.,-16.2265625,2,existing_hypernyms,No,-22.662907675225643,-19.658958067809685,-25.935153156036233,-10.80982300307432,-12.20405468298686
bananas,good,goods,Yes,Yes,Do you think bananas are goods?,bananas are a kind of good.,-16.25,1,single_token,Yes,-15.255446390837252,-19.658958067809685,-20.574852493132163,-10.131641133114224,-12.20405468298686
bananas,methods,method,Yes,No,Do you think bananas are a method?,bananas are a kind of methods.,-16.25,1,single_token,No,-9.693508187494956,-19.658958067809685,-17.995206756174152,-9.67078820363231,-12.20405468298686
bananas,reins,rein,Yes,Yes,Do you think bananas are reins?,bananas are a kind of reins.,-16.25,1,single_token,No,-12.534154211903601,-19.658958067809685,-18.651565042033482,-12.965316894465046,-12.20405468298686
bananas,capitol,capital,Yes,Yes,Do you think bananas are capitals?,bananas are a kind of capitol.,-16.25,1,single_token,No,-9.511028503592186,-19.658958067809685,-20.634485763909414,-9.190536764288327,-12.20405468298686
bananas,spray,spray,No,Yes,Do you think bananas are sprays?,bananas are a kind of spray,-16.25,1,single_token,No,-15.296330707969425,-19.658958067809685,-21.032807387449356,-11.100809191648768,-12.20405468298686
bananas,video,video,No,Yes,Do you think bananas are videos?,bananas are a kind of video,-16.25,1,gpt4_negative,No,-9.741868781239905,-19.658958067809685,-18.699493293045002,-8.220798806615292,-12.20405468298686
bananas,discount,discount,No,Yes,Do you think bananas are discounted?,bananas are a kind of discount,-16.25,1,single_token,No,-17.569778890528074,-19.658958067809685,-21.034197980257392,-10.706445134827531,-12.20405468298686
bananas,hybrid,hybrid,No,No,Do you think bananas are a hybrid?,bananas are a kind of hybrid,-16.25,1,single_token,Yes,-18.825646557075828,-19.658958067809685,-17.304603260771565,-11.258275494688709,-12.20405468298686
bananas,snack food,snack foods,Yes,Yes,Do you think bananas are snack foods?,bananas are a kind of snack food.,-16.25,2,2token,Yes,-26.739560653861083,-19.658958067809685,-25.73324154873925,-12.012135478563989,-12.20405468298686
bananas,remedy,remedy,No,No,Do you think bananas are a remedy?,bananas are a kind of remedy.,-16.25,1,single_token,Yes,-17.886176883417953,-19.658958067809685,-18.907360453408305,-11.926911775622074,-12.20405468298686
bananas,blossom,blossom,No,Yes,Do you think bananas are blossoms?,bananas are a kind of blossom.,-16.25,1,single_token,No,-17.778348895920914,-19.658958067809685,-22.13044666342045,-12.38757054162575,-12.20405468298686
bananas,merchandise,merchandise,No,Yes,Do you think bananas are merchandise?,bananas are a kind of merchandise.,-16.25,1,gpt4_positive,Yes,-20.590210073547116,-19.658958067809685,-21.17778180888137,-11.674256864566717,-12.20405468298686
bananas,vegan food,vegan food,No,No,Do you think bananas are a vegan food?,bananas are a kind of vegan food.,-16.2734375,2,gpt4_positive,Yes,-22.50930922532696,-19.658958067809685,-20.776380086782552,-11.662574625190222,-12.20405468298686
bananas,breakfast meal,breakfast meal,No,Yes,Do you think bananas are breakfast meals?,bananas are a kind of breakfast meal.,-16.28125,2,2token,Yes,-27.907072117270047,-19.658958067809685,-21.60940152829155,-10.964798276130427,-12.20405468298686
bananas,fruity thing,fruity things,Yes,Yes,Do you think bananas are fruity things?,bananas are a kind of fruity thing.,-16.375,2,2token,Yes,-22.800864095000666,-19.658958067809685,-27.648149954580234,-13.222128465593904,-12.20405468298686
bananas,citrus food,citrus food,No,No,Do you think bananas are a citrus food?,bananas are a kind of citrus food,-16.375,2,2token,No,-27.482845514343296,-19.658958067809685,-25.320270692381015,-12.493728051670837,-12.20405468298686
bananas,florum,flora,Yes,Yes,Do you think bananas are flora?,bananas are a kind of florum.,-16.375,1,single_token,Yes,-16.25897412553804,-19.658958067809685,-19.643397536455407,-12.20405468298686,-12.20405468298686
bananas,shadow,shadow,No,No,Do you think bananas are a shadow?,bananas are a kind of shadow,-16.375,1,single_token,No,-9.972868441594366,-19.658958067809685,-15.99098321337786,-10.501320916934723,-12.20405468298686
bananas,advertisement,advertisement,No,Yes,Do you think bananas are advertisements?,bananas are a kind of advertisement,-16.375,1,single_token,No,-10.489017533708594,-19.658958067809685,-21.62060080334638,-11.881080337572056,-12.20405468298686
bananas,chocolate fruit,chocolate fruit,No,Yes,Do you think bananas are chocolate fruits?,bananas are a kind of chocolate fruit.,-16.375,2,2token,No,-26.50109810238297,-19.658958067809685,-21.183299260837973,-10.988191018892989,-12.20405468298686
bananas,diary,diary,No,Yes,Do you think bananas are a fruit?,bananas are a kind of diary,-16.375,1,single_token,No,-16.318832073460065,-19.658958067809685,-20.382072615768738,-11.30590316553765,-12.20405468298686
bananas,tropical vegetable,tropical vegetables,Yes,Yes,Do you think bananas are tropical vegetables?,bananas are a kind of tropical vegetable.,-16.4375,2,2token,No,-24.317929720093858,-19.658958067809685,-21.16733328236052,-11.826253604405595,-12.20405468298686
bananas,not vegetable,not vegetables,Yes,Yes,Do you think bananas are not vegetables?,bananas are a kind of not vegetable.,-16.4375,2,2token,Yes,-21.270350376196056,-19.658958067809685,-25.81109922531683,-11.169328668406719,-12.20405468298686
bananas,overripe fruit,overripe fruit,No,Yes,Do you think bananas are overripe fruits?,bananas are a kind of overripe fruit,-16.439453125,3,gpt4_positive,No,-25.46857063449165,-19.658958067809685,-23.008994918185525,-15.96023756634274,-12.20405468298686
bananas,edible grass,edible grass,No,Yes,Do you think bananas are edible grasses?,bananas are a kind of edible grass,-16.46875,2,2token,Yes,-27.377240706127342,-19.658958067809685,-23.169514440369493,-12.529008908198746,-12.20405468298686
bananas,spoil,spoil,No,Yes,Do you think bananas are spoiled?,bananas are a kind of spoil,-16.5,1,single_token,No,-17.264696718955296,-19.658958067809685,-20.200627757291546,-11.949865760413415,-12.20405468298686
